transaction_id,transaction_date,inventory_id,quantity_consumed,department,staff_id,shift,consumption_reason,remaining_stock,batch_lot
TX04608800,2025-03-30,INV0047,12,Bakery,S019,Night,Spoilage,0,BATCH1955
TX04608801,2025-03-30,INV0047,0,Bakery,S002,Night,Routine,0,BATCH4993
TX04608900,2025-03-31,INV0047,6,Beverage,S016,Evening,Spoilage,0,BATCH6346
TX04608901,2025-03-31,INV0047,0,Dairy,S013,Evening,Spoilage,0,BATCH3140
TX04608902,2025-03-31,INV0047,0,Dairy,S016,Night,Sample,0,BATCH5359
TX04609000,2025-04-01,INV0047,7,Frozen,S006,Morning,Sample,28,BATCH2802
TX04609001,2025-04-01,INV0047,15,Beverage,S019,Night,Routine,13,BATCH7654
TX04609100,2025-04-02,INV0047,1,Dairy,S002,Evening,Spoilage,38,BATCH8946
TX04609101,2025-04-02,INV0047,5,Bakery,S002,Morning,Sample,33,BATCH2516
TX04609200,2025-04-03,INV0047,8,Beverage,S014,Morning,Spoilage,21,BATCH1686
TX04609201,2025-04-03,INV0047,5,Bakery,S001,Night,Sample,16,BATCH7861
TX04609202,2025-04-03,INV0047,9,Beverage,S015,Evening,Sample,7,BATCH1590
TX04609300,2025-04-04,INV0047,11,Dairy,S020,Morning,Spoilage,11,BATCH8954
TX04609400,2025-04-05,INV0047,8,Frozen,S012,Night,Spoilage,5,BATCH2548
TX04609401,2025-04-05,INV0047,5,Beverage,S003,Night,Routine,0,BATCH6325
TX04609500,2025-04-06,INV0047,0,Dairy,S006,Morning,Routine,0,BATCH8326
TX04609600,2025-04-07,INV0047,16,Frozen,S020,Night,Routine,7,BATCH2324
TX04609601,2025-04-07,INV0047,2,Dairy,S018,Evening,Routine,5,BATCH8462
TX04609700,2025-04-08,INV0047,8,Frozen,S004,Night,Sample,0,BATCH2217
TX04609701,2025-04-08,INV0047,0,Snack,S013,Evening,Sample,0,BATCH7690
TX04609800,2025-04-09,INV0047,1,Dairy,S017,Night,Routine,0,BATCH2855
TX04609801,2025-04-09,INV0047,0,Beverage,S013,Morning,Routine,0,BATCH4951
TX04609802,2025-04-09,INV0047,0,Bakery,S014,Evening,Spoilage,0,BATCH5174
TX04609900,2025-04-10,INV0047,10,Beverage,S008,Evening,Routine,17,BATCH3107
TX04609901,2025-04-10,INV0047,6,Produce,S011,Night,Spoilage,11,BATCH5365
TX04610000,2025-04-11,INV0047,9,Produce,S019,Morning,Sample,30,BATCH9531
TX04610001,2025-04-11,INV0047,11,Beverage,S011,Morning,Sample,19,BATCH9797
TX04610100,2025-04-12,INV0047,13,Beverage,S012,Night,Spoilage,10,BATCH8133
TX04610101,2025-04-12,INV0047,6,Produce,S002,Evening,Sample,4,BATCH3352
TX04610102,2025-04-12,INV0047,4,Dairy,S007,Evening,Sample,0,BATCH3792
TX04610200,2025-04-13,INV0047,0,Dairy,S012,Night,Routine,0,BATCH1809
TX04610201,2025-04-13,INV0047,0,Beverage,S016,Morning,Spoilage,0,BATCH7669
TX04610202,2025-04-13,INV0047,0,Snack,S013,Night,Routine,0,BATCH3991
TX04610300,2025-04-14,INV0047,15,Frozen,S001,Night,Routine,3,BATCH1579
TX04610400,2025-04-15,INV0047,8,Frozen,S004,Night,Sample,25,BATCH8762
TX04610401,2025-04-15,INV0047,16,Produce,S005,Morning,Sample,9,BATCH8426
TX04610402,2025-04-15,INV0047,2,Snack,S003,Morning,Sample,7,BATCH5058
TX04610500,2025-04-16,INV0047,2,Dairy,S007,Night,Sample,6,BATCH8729
TX04610501,2025-04-16,INV0047,6,Bakery,S020,Evening,Spoilage,0,BATCH6768
TX04610600,2025-04-17,INV0047,0,Bakery,S013,Night,Spoilage,0,BATCH1515
TX04610601,2025-04-17,INV0047,0,Produce,S004,Night,Sample,0,BATCH7068
TX04610602,2025-04-17,INV0047,0,Produce,S014,Night,Routine,0,BATCH7127
TX04610700,2025-04-18,INV0047,11,Beverage,S011,Night,Routine,21,BATCH9319
TX04610701,2025-04-18,INV0047,18,Dairy,S019,Night,Routine,3,BATCH3050
TX04610800,2025-04-19,INV0047,5,Dairy,S011,Night,Sample,32,BATCH6544
TX04610801,2025-04-19,INV0047,4,Dairy,S003,Morning,Spoilage,28,BATCH9576
TX04610900,2025-04-20,INV0047,7,Frozen,S014,Night,Spoilage,57,BATCH4246
TX04610901,2025-04-20,INV0047,5,Frozen,S008,Morning,Sample,52,BATCH7150
TX04610902,2025-04-20,INV0047,7,Beverage,S003,Evening,Sample,45,BATCH1191
TX04611000,2025-04-21,INV0047,16,Snack,S008,Morning,Sample,32,BATCH5155
TX04611001,2025-04-21,INV0047,13,Bakery,S004,Evening,Sample,19,BATCH7462
TX04611002,2025-04-21,INV0047,10,Bakery,S006,Morning,Sample,9,BATCH3611
TX04611100,2025-04-22,INV0047,11,Snack,S003,Evening,Sample,5,BATCH7369
TX04611200,2025-04-23,INV0047,5,Frozen,S007,Night,Routine,20,BATCH9740
TX04611201,2025-04-23,INV0047,5,Beverage,S018,Evening,Sample,15,BATCH3944
TX04611300,2025-04-24,INV0047,13,Dairy,S005,Morning,Sample,32,BATCH3733
TX04611400,2025-04-25,INV0047,19,Snack,S002,Evening,Sample,22,BATCH9602
TX04611401,2025-04-25,INV0047,8,Produce,S018,Night,Sample,14,BATCH4011
TX04611402,2025-04-25,INV0047,4,Frozen,S010,Evening,Spoilage,10,BATCH9794
TX04611500,2025-04-26,INV0047,0,Dairy,S011,Morning,Routine,0,BATCH5974
TX04611501,2025-04-26,INV0047,0,Dairy,S010,Evening,Routine,0,BATCH9113
TX04611600,2025-04-27,INV0047,5,Frozen,S014,Evening,Spoilage,0,BATCH9376
TX04611700,2025-04-28,INV0047,4,Frozen,S002,Evening,Sample,30,BATCH8521
TX04611701,2025-04-28,INV0047,8,Produce,S014,Morning,Sample,22,BATCH2380
TX04611800,2025-04-29,INV0047,8,Dairy,S016,Night,Sample,6,BATCH9523
TX04611900,2025-04-30,INV0047,19,Produce,S015,Evening,Spoilage,24,BATCH7798
TX04611901,2025-04-30,INV0047,1,Produce,S015,Morning,Spoilage,23,BATCH6195
TX04612000,2025-05-01,INV0047,7,Bakery,S016,Evening,Sample,10,BATCH5285
TX04612001,2025-05-01,INV0047,8,Bakery,S013,Night,Routine,2,BATCH9110
TX04612002,2025-05-01,INV0047,2,Produce,S017,Evening,Spoilage,0,BATCH4782
TX04612100,2025-05-02,INV0047,0,Bakery,S014,Evening,Routine,0,BATCH6639
TX04612101,2025-05-02,INV0047,0,Produce,S007,Night,Routine,0,BATCH4425
TX04612200,2025-05-03,INV0047,5,Snack,S016,Night,Sample,0,BATCH2178
TX04612201,2025-05-03,INV0047,0,Frozen,S012,Evening,Sample,0,BATCH5097
TX04612202,2025-05-03,INV0047,0,Snack,S002,Morning,Spoilage,0,BATCH2407
TX04612300,2025-05-04,INV0047,15,Produce,S014,Morning,Routine,0,BATCH2365
TX04612400,2025-05-05,INV0047,3,Beverage,S002,Evening,Routine,5,BATCH2899
TX04612500,2025-05-06,INV0047,9,Frozen,S019,Night,Routine,0,BATCH7613
TX04612501,2025-05-06,INV0047,0,Dairy,S004,Morning,Sample,0,BATCH9671
TX04612600,2025-05-07,INV0047,6,Produce,S004,Evening,Sample,0,BATCH4330
TX04612601,2025-05-07,INV0047,0,Frozen,S003,Evening,Routine,0,BATCH1584
TX04612602,2025-05-07,INV0047,0,Dairy,S020,Evening,Sample,0,BATCH6325
TX04612700,2025-05-08,INV0047,0,Produce,S006,Night,Routine,0,BATCH5619
TX04612701,2025-05-08,INV0047,0,Beverage,S001,Evening,Sample,0,BATCH9896
TX04612702,2025-05-08,INV0047,0,Dairy,S016,Morning,Sample,0,BATCH6153
TX04612800,2025-05-09,INV0047,10,Produce,S020,Evening,Sample,0,BATCH3963
TX04612801,2025-05-09,INV0047,0,Bakery,S001,Night,Sample,0,BATCH7783
TX04612802,2025-05-09,INV0047,0,Bakery,S007,Night,Spoilage,0,BATCH6256
TX04612900,2025-05-10,INV0047,7,Produce,S020,Evening,Sample,0,BATCH8235
TX04613000,2025-05-11,INV0047,0,Dairy,S012,Night,Routine,0,BATCH7752
TX04613001,2025-05-11,INV0047,0,Frozen,S014,Evening,Routine,0,BATCH7346
TX04613100,2025-05-12,INV0047,0,Frozen,S003,Evening,Sample,0,BATCH4076
TX04613200,2025-05-13,INV0047,0,Beverage,S002,Night,Sample,0,BATCH8848
TX04613201,2025-05-13,INV0047,0,Snack,S017,Night,Spoilage,0,BATCH7235
TX04613202,2025-05-13,INV0047,0,Beverage,S002,Evening,Sample,0,BATCH9568
TX04613300,2025-05-14,INV0047,0,Beverage,S015,Night,Sample,0,BATCH1821
TX04613301,2025-05-14,INV0047,0,Snack,S019,Night,Routine,0,BATCH5736
TX04613400,2025-05-15,INV0047,2,Bakery,S020,Night,Spoilage,6,BATCH8334
TX04613401,2025-05-15,INV0047,6,Bakery,S009,Morning,Spoilage,0,BATCH1915
TX04613402,2025-05-15,INV0047,0,Bakery,S002,Evening,Sample,0,BATCH3056
TX04613500,2025-05-16,INV0047,4,Dairy,S008,Evening,Routine,3,BATCH8465
TX04613501,2025-05-16,INV0047,3,Produce,S020,Evening,Routine,0,BATCH6707
TX04613502,2025-05-16,INV0047,0,Snack,S010,Evening,Routine,0,BATCH2446
TX04613600,2025-05-17,INV0047,5,Snack,S004,Night,Sample,0,BATCH3425
TX04613601,2025-05-17,INV0047,0,Beverage,S017,Night,Sample,0,BATCH9514
TX04613602,2025-05-17,INV0047,0,Snack,S001,Night,Routine,0,BATCH3209
TX04613700,2025-05-18,INV0047,16,Snack,S004,Night,Routine,4,BATCH8053
TX04613701,2025-05-18,INV0047,4,Beverage,S004,Evening,Routine,0,BATCH3355
TX04613800,2025-05-19,INV0047,9,Beverage,S005,Morning,Sample,28,BATCH8472
TX04613801,2025-05-19,INV0047,14,Beverage,S005,Evening,Sample,14,BATCH3531
TX04613900,2025-05-20,INV0047,4,Produce,S013,Morning,Routine,19,BATCH1864
TX04613901,2025-05-20,INV0047,4,Produce,S019,Night,Spoilage,15,BATCH2158
TX04613902,2025-05-20,INV0047,8,Beverage,S010,Evening,Spoilage,7,BATCH1848
TX04614000,2025-05-21,INV0047,0,Frozen,S014,Night,Spoilage,0,BATCH8555
TX04614001,2025-05-21,INV0047,0,Snack,S015,Morning,Sample,0,BATCH4244
TX04614100,2025-05-22,INV0047,2,Bakery,S006,Evening,Spoilage,10,BATCH2370
TX04614200,2025-05-23,INV0047,3,Dairy,S018,Evening,Sample,19,BATCH5291
TX04614300,2025-05-24,INV0047,16,Produce,S013,Evening,Spoilage,18,BATCH6056
TX04614400,2025-05-25,INV0047,6,Produce,S001,Night,Sample,13,BATCH7604
TX04614401,2025-05-25,INV0047,13,Bakery,S013,Night,Spoilage,0,BATCH7770
TX04614500,2025-05-26,INV0047,12,Dairy,S007,Morning,Routine,19,BATCH2329
TX04614600,2025-05-27,INV0047,6,Frozen,S014,Night,Sample,0,BATCH9730
TX04614700,2025-05-28,INV0047,19,Snack,S013,Morning,Spoilage,11,BATCH1368
TX04614800,2025-05-29,INV0047,1,Beverage,S018,Evening,Sample,50,BATCH9257
TX04614900,2025-05-30,INV0047,11,Snack,S013,Morning,Routine,35,BATCH6619
TX04614901,2025-05-30,INV0047,11,Produce,S019,Night,Sample,24,BATCH2471
TX04614902,2025-05-30,INV0047,16,Dairy,S006,Evening,Sample,8,BATCH9082
TX04615000,2025-05-31,INV0047,1,Produce,S001,Night,Routine,26,BATCH1513
TX04615001,2025-05-31,INV0047,16,Snack,S004,Night,Sample,10,BATCH2776
TX04615100,2025-06-01,INV0047,7,Snack,S006,Morning,Routine,0,BATCH5766
TX04615200,2025-06-02,INV0047,4,Snack,S013,Night,Routine,2,BATCH9124
TX04615300,2025-06-03,INV0047,2,Produce,S005,Evening,Routine,11,BATCH5578
TX04615301,2025-06-03,INV0047,1,Bakery,S015,Morning,Sample,10,BATCH5708
TX04615400,2025-06-04,INV0047,19,Produce,S008,Night,Spoilage,1,BATCH3901
TX04615401,2025-06-04,INV0047,1,Snack,S019,Morning,Sample,0,BATCH4540
TX04615402,2025-06-04,INV0047,0,Bakery,S019,Morning,Sample,0,BATCH1510
TX04615500,2025-06-05,INV0047,7,Beverage,S015,Morning,Spoilage,0,BATCH3825
TX04615501,2025-06-05,INV0047,0,Beverage,S012,Morning,Routine,0,BATCH1946
TX04615502,2025-06-05,INV0047,0,Dairy,S017,Morning,Sample,0,BATCH3071
TX04615600,2025-06-06,INV0047,8,Beverage,S012,Morning,Routine,0,BATCH4175
TX04615601,2025-06-06,INV0047,0,Snack,S004,Evening,Routine,0,BATCH7040
TX04615602,2025-06-06,INV0047,0,Bakery,S001,Night,Spoilage,0,BATCH5281
TX04615700,2025-06-07,INV0047,11,Beverage,S019,Evening,Sample,15,BATCH5185
TX04615800,2025-06-08,INV0047,6,Dairy,S014,Morning,Sample,16,BATCH7400
TX04615801,2025-06-08,INV0047,2,Produce,S007,Night,Spoilage,14,BATCH5681
TX04615900,2025-06-09,INV0047,7,Dairy,S011,Night,Sample,23,BATCH2318
TX04615901,2025-06-09,INV0047,15,Frozen,S004,Morning,Spoilage,8,BATCH6286
TX04616000,2025-06-10,INV0047,0,Dairy,S008,Morning,Sample,0,BATCH4923
TX04616001,2025-06-10,INV0047,0,Beverage,S006,Night,Spoilage,0,BATCH8288
TX04616002,2025-06-10,INV0047,0,Bakery,S020,Morning,Routine,0,BATCH7084
TX04616100,2025-06-11,INV0047,2,Produce,S017,Evening,Spoilage,3,BATCH5862
TX04616101,2025-06-11,INV0047,3,Frozen,S004,Night,Spoilage,0,BATCH8785
TX04616200,2025-06-12,INV0047,4,Produce,S002,Night,Routine,22,BATCH9393
TX04616201,2025-06-12,INV0047,18,Snack,S012,Night,Routine,4,BATCH9945
TX04616300,2025-06-13,INV0047,0,Dairy,S009,Morning,Sample,0,BATCH5111
TX04616400,2025-06-14,INV0047,0,Beverage,S005,Morning,Spoilage,0,BATCH3683
TX04616401,2025-06-14,INV0047,0,Frozen,S001,Morning,Spoilage,0,BATCH3478
TX04616402,2025-06-14,INV0047,0,Bakery,S012,Night,Sample,0,BATCH8677
TX04616500,2025-06-15,INV0047,0,Bakery,S005,Evening,Routine,0,BATCH2598
TX04616501,2025-06-15,INV0047,0,Frozen,S019,Night,Routine,0,BATCH4734
TX04616502,2025-06-15,INV0047,0,Produce,S004,Night,Sample,0,BATCH7517
TX04616600,2025-06-16,INV0047,0,Produce,S009,Morning,Spoilage,0,BATCH5339
TX04616601,2025-06-16,INV0047,0,Dairy,S006,Night,Sample,0,BATCH1160
TX04616602,2025-06-16,INV0047,0,Beverage,S003,Morning,Routine,0,BATCH4035
TX04616700,2025-06-17,INV0047,13,Produce,S013,Night,Routine,3,BATCH5772
TX04616800,2025-06-18,INV0047,7,Snack,S001,Morning,Routine,12,BATCH3042
TX04616801,2025-06-18,INV0047,2,Snack,S016,Night,Spoilage,10,BATCH4826
TX04616802,2025-06-18,INV0047,10,Snack,S017,Morning,Spoilage,0,BATCH1182
TX04616900,2025-06-19,INV0047,0,Dairy,S007,Evening,Sample,0,BATCH8556
TX04616901,2025-06-19,INV0047,0,Produce,S015,Night,Sample,0,BATCH1037
TX04616902,2025-06-19,INV0047,0,Dairy,S014,Night,Spoilage,0,BATCH4263
TX04617000,2025-06-20,INV0047,0,Produce,S015,Morning,Routine,0,BATCH6566
TX04617001,2025-06-20,INV0047,0,Snack,S020,Evening,Sample,0,BATCH9966
TX04617002,2025-06-20,INV0047,0,Frozen,S015,Morning,Routine,0,BATCH4533
TX04617100,2025-06-21,INV0047,5,Beverage,S008,Evening,Sample,7,BATCH3258
TX04617101,2025-06-21,INV0047,1,Dairy,S004,Morning,Sample,6,BATCH9317
TX04617200,2025-06-22,INV0047,17,Frozen,S013,Morning,Routine,12,BATCH2791
TX04617300,2025-06-23,INV0047,13,Frozen,S013,Morning,Sample,12,BATCH6514
TX04617301,2025-06-23,INV0047,11,Dairy,S015,Night,Sample,1,BATCH6842
TX04617302,2025-06-23,INV0047,1,Frozen,S020,Night,Sample,0,BATCH1496
TX04617400,2025-06-24,INV0047,0,Snack,S002,Night,Sample,0,BATCH5458
TX04617500,2025-06-25,INV0047,16,Snack,S004,Night,Sample,21,BATCH7241
TX04617600,2025-06-26,INV0047,14,Frozen,S019,Night,Routine,16,BATCH3948
TX04617601,2025-06-26,INV0047,6,Beverage,S011,Evening,Spoilage,10,BATCH9630
TX04617700,2025-06-27,INV0047,9,Dairy,S007,Night,Sample,27,BATCH8489
TX04617701,2025-06-27,INV0047,7,Produce,S012,Evening,Routine,20,BATCH1381
TX04617800,2025-06-28,INV0047,7,Produce,S006,Evening,Spoilage,5,BATCH9766
TX04617801,2025-06-28,INV0047,5,Dairy,S006,Night,Sample,0,BATCH3622
TX04617900,2025-06-29,INV0047,0,Dairy,S013,Evening,Routine,0,BATCH9762
TX04617901,2025-06-29,INV0047,0,Frozen,S018,Morning,Spoilage,0,BATCH4961
TX04618000,2025-06-30,INV0047,0,Beverage,S019,Evening,Routine,0,BATCH6128
TX04618001,2025-06-30,INV0047,0,Frozen,S012,Morning,Sample,0,BATCH2619
TX04618002,2025-06-30,INV0047,0,Bakery,S002,Morning,Sample,0,BATCH9440
TX04618100,2025-07-01,INV0047,14,Snack,S007,Night,Sample,16,BATCH9411
TX04618101,2025-07-01,INV0047,10,Frozen,S017,Night,Spoilage,6,BATCH5481
TX04618200,2025-07-02,INV0047,10,Produce,S001,Morning,Spoilage,16,BATCH6331
TX04618300,2025-07-03,INV0047,8,Dairy,S013,Evening,Routine,19,BATCH3297
TX04618301,2025-07-03,INV0047,4,Bakery,S010,Evening,Routine,15,BATCH1190
TX04618400,2025-07-04,INV0047,17,Frozen,S005,Evening,Routine,4,BATCH6627
TX04618401,2025-07-04,INV0047,1,Bakery,S015,Night,Sample,3,BATCH7563
TX04618402,2025-07-04,INV0047,3,Bakery,S009,Night,Sample,0,BATCH9248
TX04618500,2025-07-05,INV0047,17,Frozen,S004,Morning,Routine,0,BATCH5752
TX04618501,2025-07-05,INV0047,0,Frozen,S014,Evening,Routine,0,BATCH1212
TX04618600,2025-07-06,INV0047,0,Dairy,S015,Evening,Sample,0,BATCH8331
TX04618601,2025-07-06,INV0047,0,Snack,S006,Morning,Sample,0,BATCH3272
TX04618602,2025-07-06,INV0047,0,Beverage,S018,Morning,Routine,0,BATCH1201
TX04618700,2025-07-07,INV0047,0,Bakery,S014,Evening,Routine,0,BATCH5915
TX04618800,2025-07-08,INV0047,11,Bakery,S006,Night,Routine,9,BATCH7295
TX04618801,2025-07-08,INV0047,9,Bakery,S004,Evening,Routine,0,BATCH4359
TX04618900,2025-07-09,INV0047,7,Frozen,S006,Night,Sample,19,BATCH9124
TX04618901,2025-07-09,INV0047,4,Bakery,S019,Night,Spoilage,15,BATCH9440
TX04619000,2025-07-10,INV0047,18,Snack,S003,Evening,Routine,10,BATCH3674
TX04619100,2025-07-11,INV0047,8,Beverage,S012,Night,Sample,25,BATCH1550
TX04619200,2025-07-12,INV0047,18,Produce,S019,Morning,Spoilage,30,BATCH3475
TX04619300,2025-07-13,INV0047,11,Dairy,S006,Morning,Spoilage,43,BATCH5992
TX04619400,2025-07-14,INV0047,4,Frozen,S005,Morning,Routine,36,BATCH2606
TX04619500,2025-07-15,INV0047,5,Produce,S006,Night,Routine,51,BATCH2674
TX04619501,2025-07-15,INV0047,6,Bakery,S015,Morning,Sample,45,BATCH9811
TX04619600,2025-07-16,INV0047,15,Dairy,S014,Night,Routine,38,BATCH9166
TX04619601,2025-07-16,INV0047,1,Dairy,S012,Night,Routine,37,BATCH6654
TX04619700,2025-07-17,INV0047,10,Bakery,S003,Night,Spoilage,57,BATCH6796
TX04619800,2025-07-18,INV0047,16,Frozen,S004,Evening,Routine,65,BATCH2458
TX04619801,2025-07-18,INV0047,9,Dairy,S001,Morning,Spoilage,56,BATCH9215
TX04619900,2025-07-19,INV0047,9,Frozen,S005,Morning,Spoilage,50,BATCH5952
TX04619901,2025-07-19,INV0047,12,Beverage,S010,Evening,Spoilage,38,BATCH9724
TX04619902,2025-07-19,INV0047,18,Bakery,S012,Evening,Spoilage,20,BATCH9514
TX04620000,2025-07-20,INV0047,13,Bakery,S003,Evening,Sample,7,BATCH5819
TX04620001,2025-07-20,INV0047,7,Snack,S019,Night,Spoilage,0,BATCH4686
TX04620002,2025-07-20,INV0047,0,Frozen,S013,Morning,Sample,0,BATCH8180
TX04620100,2025-07-21,INV0047,18,Bakery,S017,Evening,Spoilage,4,BATCH1977
TX04620200,2025-07-22,INV0047,6,Bakery,S009,Evening,Spoilage,6,BATCH1172
TX04620300,2025-07-23,INV0047,6,Beverage,S020,Morning,Sample,27,BATCH1790
TX04620301,2025-07-23,INV0047,13,Beverage,S001,Night,Routine,14,BATCH4883
TX04620400,2025-07-24,INV0047,11,Beverage,S001,Morning,Sample,23,BATCH7442
TX04620401,2025-07-24,INV0047,15,Snack,S015,Night,Spoilage,8,BATCH5495
TX04620402,2025-07-24,INV0047,7,Dairy,S011,Night,Spoilage,1,BATCH7594
TX04620500,2025-07-25,INV0047,5,Frozen,S001,Evening,Routine,23,BATCH2604
TX04620501,2025-07-25,INV0047,10,Bakery,S002,Evening,Sample,13,BATCH5821
TX04620600,2025-07-26,INV0047,7,Produce,S019,Morning,Routine,0,BATCH1758
TX04620601,2025-07-26,INV0047,0,Beverage,S014,Night,Spoilage,0,BATCH5622
TX04620602,2025-07-26,INV0047,0,Frozen,S007,Evening,Routine,0,BATCH1690
TX04620700,2025-07-27,INV0047,12,Beverage,S008,Evening,Sample,0,BATCH6045
TX04620701,2025-07-27,INV0047,0,Produce,S011,Morning,Sample,0,BATCH6620
TX04620702,2025-07-27,INV0047,0,Frozen,S017,Evening,Sample,0,BATCH6753
TX04620800,2025-07-28,INV0047,14,Bakery,S007,Night,Routine,0,BATCH8981
TX04620801,2025-07-28,INV0047,0,Bakery,S018,Evening,Routine,0,BATCH9376
TX04620802,2025-07-28,INV0047,0,Dairy,S015,Morning,Spoilage,0,BATCH1404
TX04620900,2025-07-29,INV0047,7,Frozen,S019,Night,Sample,12,BATCH9488
TX04620901,2025-07-29,INV0047,7,Snack,S005,Morning,Routine,5,BATCH7702
TX04621000,2025-07-30,INV0047,16,Produce,S018,Evening,Sample,7,BATCH6879
TX04621100,2025-07-31,INV0047,6,Beverage,S015,Evening,Sample,0,BATCH1198
TX04621200,2025-08-01,INV0047,17,Snack,S008,Evening,Routine,0,BATCH5699
TX04621201,2025-08-01,INV0047,0,Beverage,S004,Night,Routine,0,BATCH8983
TX04621300,2025-08-02,INV0047,0,Beverage,S009,Night,Sample,0,BATCH7905
TX04621301,2025-08-02,INV0047,0,Dairy,S009,Night,Sample,0,BATCH4027
TX04621400,2025-08-03,INV0047,4,Dairy,S017,Night,Routine,10,BATCH6635
TX04621401,2025-08-03,INV0047,10,Beverage,S017,Morning,Spoilage,0,BATCH1605
TX04621402,2025-08-03,INV0047,0,Produce,S012,Night,Routine,0,BATCH8848
TX04621500,2025-08-04,INV0047,1,Dairy,S003,Evening,Sample,32,BATCH5765
TX04621501,2025-08-04,INV0047,4,Dairy,S004,Night,Sample,28,BATCH8644
TX04621600,2025-08-05,INV0047,13,Dairy,S010,Evening,Sample,11,BATCH1284
TX04621700,2025-08-06,INV0047,2,Beverage,S002,Night,Spoilage,25,BATCH5430
TX04621701,2025-08-06,INV0047,17,Frozen,S001,Night,Routine,8,BATCH1254
TX04621702,2025-08-06,INV0047,5,Bakery,S017,Morning,Sample,3,BATCH3216
TX04621800,2025-08-07,INV0047,16,Beverage,S003,Evening,Routine,18,BATCH7781
TX04621900,2025-08-08,INV0047,1,Beverage,S012,Evening,Sample,0,BATCH3578
TX04621901,2025-08-08,INV0047,0,Frozen,S002,Evening,Routine,0,BATCH8597
TX04622000,2025-08-09,INV0047,2,Snack,S006,Morning,Routine,0,BATCH8379
TX04622001,2025-08-09,INV0047,0,Beverage,S016,Morning,Spoilage,0,BATCH3756
TX04622100,2025-08-10,INV0047,0,Snack,S006,Evening,Routine,0,BATCH9131
TX04622101,2025-08-10,INV0047,0,Dairy,S004,Morning,Routine,0,BATCH7325
TX04622102,2025-08-10,INV0047,0,Snack,S004,Evening,Spoilage,0,BATCH9332
TX04622200,2025-08-11,INV0047,12,Dairy,S012,Morning,Sample,9,BATCH5281
TX04622201,2025-08-11,INV0047,7,Produce,S010,Night,Routine,2,BATCH1453
TX04622202,2025-08-11,INV0047,2,Bakery,S001,Night,Routine,0,BATCH9054
TX04622300,2025-08-12,INV0047,15,Frozen,S013,Morning,Sample,23,BATCH5207
TX04622301,2025-08-12,INV0047,19,Snack,S014,Evening,Sample,4,BATCH6653
TX04622302,2025-08-12,INV0047,2,Dairy,S006,Evening,Spoilage,2,BATCH4617
TX04622400,2025-08-13,INV0047,0,Bakery,S004,Morning,Sample,0,BATCH3579
TX04622401,2025-08-13,INV0047,0,Produce,S008,Night,Spoilage,0,BATCH2106
TX04622402,2025-08-13,INV0047,0,Snack,S018,Evening,Routine,0,BATCH1810
TX04622500,2025-08-14,INV0047,10,Dairy,S011,Morning,Spoilage,3,BATCH3245
TX04622501,2025-08-14,INV0047,1,Bakery,S019,Night,Spoilage,2,BATCH9119
TX04622600,2025-08-15,INV0047,7,Frozen,S007,Evening,Routine,30,BATCH2624
TX04622601,2025-08-15,INV0047,14,Frozen,S001,Morning,Spoilage,16,BATCH4046
TX04622602,2025-08-15,INV0047,16,Produce,S014,Night,Routine,0,BATCH9796
TX04622700,2025-08-16,INV0047,4,Bakery,S006,Morning,Spoilage,26,BATCH1242
TX04622800,2025-08-17,INV0047,9,Produce,S010,Night,Spoilage,5,BATCH7981
TX04622801,2025-08-17,INV0047,2,Beverage,S002,Evening,Sample,3,BATCH8874
TX04622900,2025-08-18,INV0047,0,Bakery,S001,Morning,Spoilage,0,BATCH4083
TX04623000,2025-08-19,INV0047,0,Produce,S006,Evening,Routine,0,BATCH8511
TX04623001,2025-08-19,INV0047,0,Dairy,S009,Evening,Spoilage,0,BATCH9717
TX04623002,2025-08-19,INV0047,0,Dairy,S009,Night,Spoilage,0,BATCH8089
TX04623100,2025-08-20,INV0047,6,Beverage,S006,Evening,Spoilage,9,BATCH9742
TX04623200,2025-08-21,INV0047,8,Frozen,S007,Morning,Routine,0,BATCH2191
TX04623201,2025-08-21,INV0047,0,Bakery,S009,Morning,Routine,0,BATCH4514
TX04623300,2025-08-22,INV0047,4,Beverage,S012,Morning,Routine,13,BATCH5835
TX04623301,2025-08-22,INV0047,13,Frozen,S013,Night,Sample,0,BATCH1823
TX04623400,2025-08-23,INV0047,0,Snack,S001,Morning,Routine,0,BATCH5192
TX04623401,2025-08-23,INV0047,0,Bakery,S012,Night,Routine,0,BATCH6626
TX04623402,2025-08-23,INV0047,0,Frozen,S010,Evening,Routine,0,BATCH8912
TX04623500,2025-08-24,INV0047,0,Bakery,S004,Evening,Spoilage,0,BATCH6076
TX04623501,2025-08-24,INV0047,0,Bakery,S013,Morning,Routine,0,BATCH7818
TX04623502,2025-08-24,INV0047,0,Beverage,S003,Night,Routine,0,BATCH1180
TX04623600,2025-08-25,INV0047,10,Beverage,S007,Morning,Routine,25,BATCH8262
TX04623700,2025-08-26,INV0047,17,Bakery,S007,Evening,Sample,25,BATCH7312
TX04623701,2025-08-26,INV0047,2,Dairy,S019,Evening,Spoilage,23,BATCH2285
TX04623800,2025-08-27,INV0047,3,Frozen,S015,Evening,Spoilage,52,BATCH1513
TX04623801,2025-08-27,INV0047,5,Snack,S003,Morning,Routine,47,BATCH6920
TX04623802,2025-08-27,INV0047,5,Produce,S006,Night,Routine,42,BATCH3105
