invoice_id,vendor_id,inventory_id,purchase_date,quantity,unit_cost,total_cost,payment_status,account_code,delivery_date
INVX03334401,V007,INV0034,2025-12-11,0,3.15,0.0,Pending,AC1719,2025-12-12
INVX03334500,V007,INV0034,2025-12-12,14,8.53,119.42,Pending,AC5669,2025-12-13
INVX03334501,V007,INV0034,2025-12-12,13,14.71,191.23,Paid,AC4021,2025-12-12
INVX03334600,V007,INV0034,2025-12-13,14,6.02,84.28,Paid,AC3915,2025-12-17
INVX03334700,V007,INV0034,2025-12-14,5,17.05,85.25,Paid,AC7077,2025-12-17
INVX03334701,V007,INV0034,2025-12-14,3,1.84,5.52,Paid,AC6206,2025-12-15
INVX03334702,V007,INV0034,2025-12-14,12,7.98,95.76,Paid,AC3655,2025-12-14
INVX03334800,V007,INV0034,2025-12-15,6,2.69,16.14,Paid,AC9525,2025-12-15
INVX03334801,V007,INV0034,2025-12-15,0,10.85,0.0,Paid,AC3822,2025-12-15
INVX03334900,V007,INV0034,2025-12-16,14,13.1,183.4,Paid,AC6632,2025-12-18
INVX03335000,V007,INV0034,2025-12-17,2,2.47,4.94,Paid,AC8973,2025-12-20
INVX03335001,V007,INV0034,2025-12-17,0,16.32,0.0,Paid,AC7678,2025-12-21
INVX03335002,V007,INV0034,2025-12-17,0,8.03,0.0,Paid,AC6457,2025-12-19
INVX03335100,V007,INV0034,2025-12-18,11,8.42,92.62,Pending,AC1711,2025-12-20
INVX03335200,V007,INV0034,2025-12-19,8,4.3,34.4,Pending,AC4688,2025-12-20
INVX03335201,V007,INV0034,2025-12-19,8,5.67,45.36,Pending,AC2911,2025-12-20
INVX03335300,V007,INV0034,2025-12-20,2,2.78,5.56,Pending,AC2842,2025-12-20
INVX03335400,V007,INV0034,2025-12-21,5,14.43,72.15,Pending,AC5085,2025-12-21
INVX03335401,V007,INV0034,2025-12-21,4,13.63,54.52,Pending,AC9321,2025-12-24
INVX03335402,V007,INV0034,2025-12-21,1,16.82,16.82,Pending,AC1804,2025-12-21
INVX03335500,V007,INV0034,2025-12-22,6,11.3,67.8,Paid,AC7275,2025-12-23
INVX03335501,V007,INV0034,2025-12-22,0,10.51,0.0,Pending,AC6222,2025-12-23
INVX03335502,V007,INV0034,2025-12-22,0,3.61,0.0,Pending,AC3232,2025-12-25
INVX03335600,V007,INV0034,2025-12-23,8,14.75,118.0,Pending,AC3331,2025-12-25
INVX03335601,V007,INV0034,2025-12-23,5,3.37,16.85,Paid,AC2700,2025-12-24
INVX03335602,V007,INV0034,2025-12-23,0,18.78,0.0,Paid,AC4987,2025-12-24
INVX03335700,V007,INV0034,2025-12-24,1,18.34,18.34,Pending,AC7174,2025-12-25
INVX03335701,V007,INV0034,2025-12-24,0,7.49,0.0,Pending,AC9179,2025-12-28
INVX03335800,V007,INV0034,2025-12-25,3,5.98,17.94,Paid,AC9274,2025-12-29
INVX03335900,V007,INV0034,2025-12-26,6,16.38,98.28,Paid,AC9489,2025-12-26
INVX03335901,V007,INV0034,2025-12-26,5,2.31,11.55,Pending,AC5978,2025-12-30
INVX03336000,V007,INV0034,2025-12-27,5,15.14,75.7,Pending,AC1222,2025-12-30
INVX03336100,V007,INV0034,2025-12-28,14,2.86,40.04,Pending,AC7162,2025-12-31
INVX03336101,V007,INV0034,2025-12-28,5,14.29,71.45,Pending,AC1900,2026-01-01
INVX03336200,V007,INV0034,2025-12-29,6,2.36,14.16,Pending,AC7647,2025-12-31
INVX03336201,V007,INV0034,2025-12-29,0,9.29,0.0,Paid,AC4026,2025-12-31
INVX03336202,V007,INV0034,2025-12-29,0,14.74,0.0,Pending,AC5136,2025-12-30
INVX03336300,V007,INV0034,2025-12-30,7,15.74,110.18,Paid,AC9832,2025-12-30
INVX03336301,V007,INV0034,2025-12-30,3,11.86,35.58,Pending,AC2426,2026-01-01
INVX03336302,V007,INV0034,2025-12-30,12,17.07,204.84,Paid,AC4125,2026-01-02
INVX03336400,V007,INV0034,2025-12-31,2,17.06,34.12,Paid,AC4855,2025-12-31
INVX03336401,V007,INV0034,2025-12-31,13,1.68,21.84,Pending,AC5918,2026-01-04
INVX03336402,V007,INV0034,2025-12-31,10,19.82,198.2,Paid,AC6869,2026-01-02
INVX03400000,V005,INV0035,2025-01-01,3,17.29,51.87,Paid,AC2683,2025-01-01
INVX03400001,V005,INV0035,2025-01-01,4,14.13,56.52,Pending,AC5122,2025-01-01
INVX03400100,V005,INV0035,2025-01-02,5,4.22,21.1,Paid,AC7762,2025-01-06
INVX03400200,V005,INV0035,2025-01-03,4,9.01,36.04,Pending,AC4268,2025-01-05
INVX03400201,V005,INV0035,2025-01-03,14,12.97,181.58,Paid,AC9735,2025-01-07
INVX03400202,V005,INV0035,2025-01-03,1,4.99,4.99,Pending,AC6184,2025-01-07
INVX03400300,V005,INV0035,2025-01-04,1,6.34,6.34,Paid,AC6531,2025-01-07
INVX03400301,V005,INV0035,2025-01-04,11,19.65,216.15,Paid,AC8780,2025-01-08
INVX03400400,V005,INV0035,2025-01-05,3,15.48,46.44,Paid,AC3305,2025-01-07
INVX03400401,V005,INV0035,2025-01-05,4,18.8,75.2,Paid,AC2637,2025-01-09
INVX03400500,V005,INV0035,2025-01-06,7,2.9,20.3,Paid,AC4276,2025-01-06
INVX03400501,V005,INV0035,2025-01-06,7,18.42,128.94,Paid,AC2253,2025-01-07
INVX03400600,V005,INV0035,2025-01-07,8,19.75,158.0,Pending,AC8669,2025-01-08
INVX03400601,V005,INV0035,2025-01-07,6,18.97,113.82,Pending,AC2679,2025-01-09
INVX03400700,V005,INV0035,2025-01-08,14,10.32,144.48,Paid,AC9790,2025-01-10
INVX03400701,V005,INV0035,2025-01-08,6,17.82,106.92,Paid,AC2204,2025-01-08
INVX03400800,V005,INV0035,2025-01-09,8,16.73,133.84,Paid,AC3799,2025-01-11
INVX03400801,V005,INV0035,2025-01-09,13,18.24,237.12,Paid,AC5926,2025-01-12
INVX03400900,V005,INV0035,2025-01-10,14,19.92,278.88,Paid,AC5631,2025-01-12
INVX03400901,V005,INV0035,2025-01-10,9,13.43,120.87,Paid,AC8672,2025-01-10
INVX03401000,V005,INV0035,2025-01-11,1,14.81,14.81,Paid,AC9123,2025-01-15
INVX03401001,V005,INV0035,2025-01-11,7,9.93,69.51,Paid,AC3289,2025-01-15
INVX03401100,V005,INV0035,2025-01-12,10,6.89,68.9,Pending,AC8200,2025-01-12
INVX03401101,V005,INV0035,2025-01-12,8,14.53,116.24,Pending,AC1820,2025-01-13
INVX03401200,V005,INV0035,2025-01-13,7,17.7,123.9,Pending,AC5790,2025-01-16
INVX03401201,V005,INV0035,2025-01-13,9,1.53,13.77,Paid,AC1854,2025-01-17
INVX03401300,V005,INV0035,2025-01-14,2,11.18,22.36,Pending,AC2780,2025-01-15
INVX03401301,V005,INV0035,2025-01-14,11,1.21,13.31,Paid,AC4316,2025-01-16
INVX03401400,V005,INV0035,2025-01-15,14,15.64,218.96,Paid,AC3799,2025-01-18
INVX03401500,V005,INV0035,2025-01-16,7,8.29,58.03,Pending,AC5457,2025-01-18
INVX03401600,V005,INV0035,2025-01-17,10,7.92,79.2,Paid,AC8308,2025-01-20
INVX03401601,V005,INV0035,2025-01-17,5,16.35,81.75,Paid,AC8891,2025-01-20
INVX03401700,V005,INV0035,2025-01-18,2,18.84,37.68,Paid,AC1144,2025-01-19
INVX03401701,V005,INV0035,2025-01-18,12,13.85,166.2,Paid,AC2964,2025-01-19
INVX03401800,V005,INV0035,2025-01-19,3,19.22,57.66,Pending,AC3472,2025-01-21
INVX03401801,V005,INV0035,2025-01-19,6,13.75,82.5,Pending,AC9321,2025-01-20
INVX03401900,V005,INV0035,2025-01-20,8,2.4,19.2,Pending,AC6835,2025-01-22
INVX03401901,V005,INV0035,2025-01-20,6,18.63,111.78,Paid,AC6076,2025-01-23
INVX03402000,V005,INV0035,2025-01-21,10,18.97,189.7,Pending,AC7635,2025-01-23
INVX03402001,V005,INV0035,2025-01-21,4,3.63,14.52,Pending,AC4904,2025-01-25
INVX03402100,V005,INV0035,2025-01-22,10,3.92,39.2,Paid,AC5601,2025-01-25
INVX03402101,V005,INV0035,2025-01-22,13,17.77,231.01,Paid,AC4027,2025-01-22
INVX03402200,V005,INV0035,2025-01-23,9,13.77,123.93,Paid,AC2481,2025-01-26
INVX03402201,V005,INV0035,2025-01-23,7,3.52,24.64,Paid,AC7981,2025-01-24
INVX03402202,V005,INV0035,2025-01-23,3,7.49,22.47,Paid,AC4455,2025-01-23
INVX03402300,V005,INV0035,2025-01-24,10,19.89,198.9,Paid,AC2178,2025-01-24
INVX03402400,V005,INV0035,2025-01-25,1,10.05,10.05,Pending,AC1066,2025-01-25
INVX03402401,V005,INV0035,2025-01-25,6,18.97,113.82,Pending,AC4346,2025-01-27
INVX03402402,V005,INV0035,2025-01-25,6,5.79,34.74,Paid,AC1552,2025-01-25
INVX03402500,V005,INV0035,2025-01-26,5,8.42,42.1,Paid,AC1617,2025-01-28
INVX03402501,V005,INV0035,2025-01-26,0,18.93,0.0,Paid,AC8697,2025-01-26
INVX03402502,V005,INV0035,2025-01-26,0,5.36,0.0,Pending,AC2372,2025-01-26
INVX03402600,V005,INV0035,2025-01-27,5,12.54,62.7,Paid,AC5796,2025-01-28
INVX03402700,V005,INV0035,2025-01-28,10,15.35,153.5,Pending,AC2068,2025-01-31
INVX03402701,V005,INV0035,2025-01-28,1,18.93,18.93,Paid,AC1219,2025-01-29
INVX03402702,V005,INV0035,2025-01-28,9,15.51,139.59,Pending,AC2162,2025-01-31
INVX03402800,V005,INV0035,2025-01-29,7,8.04,56.28,Paid,AC4539,2025-01-31
INVX03402900,V005,INV0035,2025-01-30,4,10.15,40.6,Paid,AC6641,2025-02-02
INVX03403000,V005,INV0035,2025-01-31,5,4.18,20.9,Paid,AC4018,2025-02-03
INVX03403001,V005,INV0035,2025-01-31,2,5.21,10.42,Pending,AC5891,2025-02-02
INVX03403002,V005,INV0035,2025-01-31,7,4.05,28.35,Paid,AC3801,2025-02-03
INVX03403100,V005,INV0035,2025-02-01,2,17.12,34.24,Pending,AC9475,2025-02-05
INVX03403101,V005,INV0035,2025-02-01,6,10.11,60.66,Paid,AC7828,2025-02-03
INVX03403200,V005,INV0035,2025-02-02,6,8.89,53.34,Pending,AC5674,2025-02-06
INVX03403201,V005,INV0035,2025-02-02,12,1.7,20.4,Pending,AC3413,2025-02-06
INVX03403300,V005,INV0035,2025-02-03,12,17.83,213.96,Paid,AC9738,2025-02-04
INVX03403301,V005,INV0035,2025-02-03,13,1.89,24.57,Pending,AC8843,2025-02-05
INVX03403400,V005,INV0035,2025-02-04,2,12.83,25.66,Paid,AC8608,2025-02-04
INVX03403401,V005,INV0035,2025-02-04,14,8.59,120.26,Pending,AC1630,2025-02-08
INVX03403500,V005,INV0035,2025-02-05,7,3.96,27.72,Pending,AC3472,2025-02-05
INVX03403600,V005,INV0035,2025-02-06,8,1.08,8.64,Paid,AC8716,2025-02-06
INVX03403601,V005,INV0035,2025-02-06,10,19.44,194.4,Pending,AC3195,2025-02-10
INVX03403602,V005,INV0035,2025-02-06,11,17.67,194.37,Paid,AC6563,2025-02-08
INVX03403700,V005,INV0035,2025-02-07,4,12.65,50.6,Paid,AC9368,2025-02-11
INVX03403701,V005,INV0035,2025-02-07,1,10.39,10.39,Paid,AC9933,2025-02-09
INVX03403702,V005,INV0035,2025-02-07,11,13.96,153.56,Paid,AC9126,2025-02-08
INVX03403800,V005,INV0035,2025-02-08,2,19.78,39.56,Paid,AC9436,2025-02-12
INVX03403900,V005,INV0035,2025-02-09,2,16.7,33.4,Pending,AC1508,2025-02-10
INVX03404000,V005,INV0035,2025-02-10,14,7.22,101.08,Pending,AC9451,2025-02-13
INVX03404001,V005,INV0035,2025-02-10,3,15.76,47.28,Paid,AC2449,2025-02-12
INVX03404100,V005,INV0035,2025-02-11,1,2.5,2.5,Paid,AC6173,2025-02-13
INVX03404200,V005,INV0035,2025-02-12,11,19.28,212.08,Pending,AC6618,2025-02-12
INVX03404201,V005,INV0035,2025-02-12,5,11.85,59.25,Pending,AC2279,2025-02-14
INVX03404300,V005,INV0035,2025-02-13,12,13.98,167.76,Pending,AC2724,2025-02-13
INVX03404301,V005,INV0035,2025-02-13,11,9.34,102.74,Paid,AC4998,2025-02-13
INVX03404302,V005,INV0035,2025-02-13,2,3.67,7.34,Paid,AC7116,2025-02-13
INVX03404400,V005,INV0035,2025-02-14,10,6.69,66.9,Paid,AC1643,2025-02-18
INVX03404401,V005,INV0035,2025-02-14,4,12.9,51.6,Paid,AC7642,2025-02-17
INVX03404402,V005,INV0035,2025-02-14,13,16.29,211.77,Pending,AC9852,2025-02-14
INVX03404500,V005,INV0035,2025-02-15,7,10.65,74.55,Pending,AC7937,2025-02-17
INVX03404600,V005,INV0035,2025-02-16,7,18.56,129.92,Pending,AC1790,2025-02-17
INVX03404700,V005,INV0035,2025-02-17,9,1.65,14.85,Pending,AC8721,2025-02-19
INVX03404800,V005,INV0035,2025-02-18,5,4.95,24.75,Paid,AC6757,2025-02-21
INVX03404801,V005,INV0035,2025-02-18,1,12.44,12.44,Pending,AC8361,2025-02-20
INVX03404900,V005,INV0035,2025-02-19,3,1.75,5.25,Paid,AC4205,2025-02-21
INVX03404901,V005,INV0035,2025-02-19,3,18.31,54.93,Paid,AC9053,2025-02-21
INVX03404902,V005,INV0035,2025-02-19,8,6.43,51.44,Pending,AC2231,2025-02-19
INVX03405000,V005,INV0035,2025-02-20,5,9.84,49.2,Paid,AC5190,2025-02-22
INVX03405001,V005,INV0035,2025-02-20,0,15.72,0.0,Pending,AC5286,2025-02-21
INVX03405100,V005,INV0035,2025-02-21,7,6.18,43.26,Paid,AC9635,2025-02-23
INVX03405101,V005,INV0035,2025-02-21,5,18.49,92.45,Paid,AC2843,2025-02-21
INVX03405102,V005,INV0035,2025-02-21,0,19.37,0.0,Paid,AC8196,2025-02-24
INVX03405200,V005,INV0035,2025-02-22,3,10.72,32.16,Pending,AC5918,2025-02-25
INVX03405201,V005,INV0035,2025-02-22,7,10.61,74.27,Paid,AC6402,2025-02-26
INVX03405202,V005,INV0035,2025-02-22,5,10.21,51.05,Pending,AC3388,2025-02-25
INVX03405300,V005,INV0035,2025-02-23,8,14.63,117.04,Pending,AC7555,2025-02-23
INVX03405301,V005,INV0035,2025-02-23,11,17.76,195.36,Pending,AC4039,2025-02-27
INVX03405400,V005,INV0035,2025-02-24,2,13.43,26.86,Paid,AC4528,2025-02-28
INVX03405500,V005,INV0035,2025-02-25,6,18.02,108.12,Pending,AC2145,2025-02-27
INVX03405600,V005,INV0035,2025-02-26,5,11.27,56.35,Pending,AC9835,2025-02-28
INVX03405601,V005,INV0035,2025-02-26,6,8.6,51.6,Pending,AC3897,2025-02-26
INVX03405700,V005,INV0035,2025-02-27,8,9.55,76.4,Pending,AC5905,2025-03-01
INVX03405701,V005,INV0035,2025-02-27,7,9.69,67.83,Paid,AC8052,2025-03-03
INVX03405800,V005,INV0035,2025-02-28,13,12.0,156.0,Paid,AC2791,2025-03-02
INVX03405801,V005,INV0035,2025-02-28,12,1.32,15.84,Pending,AC8375,2025-03-01
INVX03405900,V005,INV0035,2025-03-01,14,15.06,210.84,Pending,AC6562,2025-03-03
INVX03405901,V005,INV0035,2025-03-01,2,13.88,27.76,Pending,AC1814,2025-03-01
INVX03406000,V005,INV0035,2025-03-02,3,17.95,53.85,Paid,AC6679,2025-03-06
INVX03406001,V005,INV0035,2025-03-02,8,4.99,39.92,Pending,AC1365,2025-03-05
INVX03406100,V005,INV0035,2025-03-03,2,11.03,22.06,Pending,AC2822,2025-03-05
INVX03406101,V005,INV0035,2025-03-03,13,16.5,214.5,Paid,AC3059,2025-03-04
INVX03406200,V005,INV0035,2025-03-04,9,16.44,147.96,Pending,AC9106,2025-03-07
INVX03406201,V005,INV0035,2025-03-04,13,1.22,15.86,Paid,AC4130,2025-03-08
INVX03406202,V005,INV0035,2025-03-04,6,16.54,99.24,Paid,AC4010,2025-03-06
INVX03406300,V005,INV0035,2025-03-05,11,5.88,64.68,Pending,AC4998,2025-03-05
INVX03406301,V005,INV0035,2025-03-05,10,14.76,147.6,Paid,AC9531,2025-03-07
INVX03406400,V005,INV0035,2025-03-06,1,10.63,10.63,Pending,AC9948,2025-03-08
INVX03406401,V005,INV0035,2025-03-06,7,10.02,70.14,Pending,AC8838,2025-03-08
INVX03406402,V005,INV0035,2025-03-06,0,8.82,0.0,Paid,AC8894,2025-03-06
INVX03406500,V005,INV0035,2025-03-07,5,19.96,99.8,Paid,AC6363,2025-03-09
INVX03406501,V005,INV0035,2025-03-07,3,13.7,41.1,Paid,AC9600,2025-03-10
INVX03406502,V005,INV0035,2025-03-07,0,8.14,0.0,Pending,AC7957,2025-03-11
INVX03406600,V005,INV0035,2025-03-08,14,9.08,127.12,Pending,AC9021,2025-03-12
INVX03406601,V005,INV0035,2025-03-08,7,19.88,139.16,Paid,AC9123,2025-03-12
INVX03406700,V005,INV0035,2025-03-09,14,9.37,131.18,Pending,AC7690,2025-03-12
INVX03406800,V005,INV0035,2025-03-10,2,19.34,38.68,Paid,AC5652,2025-03-10
INVX03406801,V005,INV0035,2025-03-10,14,7.63,106.82,Pending,AC2219,2025-03-10
INVX03406900,V005,INV0035,2025-03-11,1,13.59,13.59,Pending,AC1000,2025-03-14
INVX03406901,V005,INV0035,2025-03-11,12,18.02,216.24,Paid,AC1497,2025-03-12
INVX03406902,V005,INV0035,2025-03-11,8,6.35,50.8,Pending,AC6427,2025-03-14
INVX03407000,V005,INV0035,2025-03-12,11,4.89,53.79,Paid,AC8819,2025-03-13
INVX03407100,V005,INV0035,2025-03-13,11,8.12,89.32,Pending,AC7282,2025-03-17
INVX03407200,V005,INV0035,2025-03-14,7,2.26,15.82,Pending,AC6070,2025-03-17
INVX03407201,V005,INV0035,2025-03-14,7,6.25,43.75,Pending,AC3405,2025-03-17
INVX03407300,V005,INV0035,2025-03-15,3,7.28,21.84,Pending,AC5273,2025-03-18
INVX03407400,V005,INV0035,2025-03-16,11,16.06,176.66,Paid,AC2814,2025-03-20
INVX03407500,V005,INV0035,2025-03-17,6,5.79,34.74,Paid,AC1451,2025-03-18
INVX03407600,V005,INV0035,2025-03-18,11,2.77,30.47,Paid,AC9591,2025-03-22
INVX03407700,V005,INV0035,2025-03-19,4,8.99,35.96,Pending,AC2580,2025-03-23
INVX03407800,V005,INV0035,2025-03-20,6,13.22,79.32,Paid,AC1462,2025-03-21
INVX03407801,V005,INV0035,2025-03-20,8,11.12,88.96,Paid,AC7617,2025-03-20
INVX03407802,V005,INV0035,2025-03-20,7,18.08,126.56,Paid,AC8603,2025-03-22
INVX03407900,V005,INV0035,2025-03-21,10,1.02,10.2,Pending,AC1213,2025-03-21
INVX03407901,V005,INV0035,2025-03-21,6,13.7,82.2,Pending,AC1059,2025-03-21
INVX03408000,V005,INV0035,2025-03-22,11,12.69,139.59,Paid,AC4540,2025-03-24
INVX03408100,V005,INV0035,2025-03-23,4,12.77,51.08,Pending,AC4482,2025-03-23
INVX03408101,V005,INV0035,2025-03-23,9,15.15,136.35,Paid,AC9058,2025-03-25
INVX03408200,V005,INV0035,2025-03-24,12,2.32,27.84,Pending,AC5493,2025-03-26
INVX03408201,V005,INV0035,2025-03-24,9,5.89,53.01,Pending,AC1705,2025-03-27
INVX03408300,V005,INV0035,2025-03-25,6,10.0,60.0,Pending,AC4794,2025-03-27
INVX03408301,V005,INV0035,2025-03-25,11,4.38,48.18,Pending,AC9743,2025-03-27
INVX03408302,V005,INV0035,2025-03-25,2,9.49,18.98,Paid,AC5020,2025-03-27
INVX03408400,V005,INV0035,2025-03-26,3,19.58,58.74,Pending,AC3491,2025-03-28
INVX03408500,V005,INV0035,2025-03-27,11,6.03,66.33,Paid,AC6687,2025-03-28
INVX03408501,V005,INV0035,2025-03-27,5,4.3,21.5,Pending,AC7694,2025-03-29
INVX03408600,V005,INV0035,2025-03-28,8,4.96,39.68,Pending,AC2403,2025-04-01
INVX03408700,V005,INV0035,2025-03-29,5,18.37,91.85,Paid,AC9231,2025-04-02
INVX03408701,V005,INV0035,2025-03-29,11,18.28,201.08,Pending,AC8900,2025-04-02
INVX03408800,V005,INV0035,2025-03-30,8,6.44,51.52,Paid,AC1089,2025-04-02
INVX03408801,V005,INV0035,2025-03-30,9,1.13,10.17,Paid,AC1320,2025-04-03
INVX03408900,V005,INV0035,2025-03-31,7,3.61,25.27,Pending,AC3448,2025-03-31
INVX03409000,V005,INV0035,2025-04-01,6,16.28,97.68,Paid,AC4884,2025-04-04
INVX03409001,V005,INV0035,2025-04-01,12,17.33,207.96,Pending,AC5571,2025-04-05
INVX03409002,V005,INV0035,2025-04-01,6,6.1,36.6,Pending,AC1439,2025-04-05
INVX03409100,V005,INV0035,2025-04-02,14,19.54,273.56,Paid,AC5779,2025-04-03
INVX03409200,V005,INV0035,2025-04-03,12,4.02,48.24,Paid,AC5582,2025-04-05
INVX03409201,V005,INV0035,2025-04-03,7,14.2,99.4,Paid,AC6157,2025-04-07
INVX03409300,V005,INV0035,2025-04-04,7,7.95,55.65,Paid,AC9921,2025-04-06
INVX03409301,V005,INV0035,2025-04-04,8,9.18,73.44,Pending,AC8082,2025-04-07
INVX03409302,V005,INV0035,2025-04-04,14,9.82,137.48,Pending,AC5736,2025-04-08
INVX03409400,V005,INV0035,2025-04-05,9,4.42,39.78,Paid,AC7513,2025-04-09
INVX03409401,V005,INV0035,2025-04-05,11,17.28,190.08,Pending,AC1070,2025-04-05
INVX03409402,V005,INV0035,2025-04-05,0,2.08,0.0,Paid,AC8935,2025-04-06
INVX03409500,V005,INV0035,2025-04-06,3,2.27,6.81,Paid,AC8847,2025-04-10
INVX03409600,V005,INV0035,2025-04-07,10,10.14,101.4,Pending,AC7887,2025-04-08
INVX03409601,V005,INV0035,2025-04-07,2,16.01,32.02,Paid,AC2614,2025-04-11
INVX03409602,V005,INV0035,2025-04-07,4,4.61,18.44,Pending,AC8675,2025-04-07
INVX03409700,V005,INV0035,2025-04-08,12,15.09,181.08,Paid,AC2611,2025-04-10
INVX03409701,V005,INV0035,2025-04-08,14,12.68,177.52,Paid,AC8837,2025-04-12
INVX03409702,V005,INV0035,2025-04-08,2,5.03,10.06,Paid,AC7930,2025-04-08
INVX03409800,V005,INV0035,2025-04-09,2,7.02,14.04,Paid,AC2112,2025-04-11
INVX03409900,V005,INV0035,2025-04-10,13,4.69,60.97,Pending,AC1781,2025-04-14
INVX03409901,V005,INV0035,2025-04-10,10,1.17,11.7,Paid,AC7045,2025-04-14
INVX03410000,V005,INV0035,2025-04-11,5,3.78,18.9,Paid,AC7655,2025-04-11
INVX03410100,V005,INV0035,2025-04-12,3,15.22,45.66,Pending,AC8639,2025-04-14
INVX03410101,V005,INV0035,2025-04-12,13,5.75,74.75,Pending,AC8421,2025-04-15
INVX03410200,V005,INV0035,2025-04-13,1,15.62,15.62,Pending,AC1055,2025-04-15
INVX03410201,V005,INV0035,2025-04-13,8,2.18,17.44,Paid,AC7833,2025-04-13
INVX03410202,V005,INV0035,2025-04-13,3,14.83,44.49,Paid,AC3762,2025-04-13
INVX03410300,V005,INV0035,2025-04-14,10,19.39,193.9,Paid,AC7346,2025-04-16
INVX03410400,V005,INV0035,2025-04-15,8,17.06,136.48,Pending,AC3458,2025-04-15
INVX03410500,V005,INV0035,2025-04-16,7,10.07,70.49,Paid,AC1217,2025-04-19
INVX03410501,V005,INV0035,2025-04-16,1,6.86,6.86,Pending,AC9996,2025-04-16
INVX03410600,V005,INV0035,2025-04-17,5,6.97,34.85,Paid,AC8456,2025-04-20
INVX03410700,V005,INV0035,2025-04-18,6,15.08,90.48,Pending,AC6734,2025-04-21
INVX03410701,V005,INV0035,2025-04-18,10,5.73,57.3,Pending,AC8949,2025-04-20
INVX03410702,V005,INV0035,2025-04-18,7,11.7,81.9,Pending,AC3329,2025-04-19
INVX03410800,V005,INV0035,2025-04-19,4,18.48,73.92,Paid,AC5230,2025-04-19
INVX03410801,V005,INV0035,2025-04-19,12,13.07,156.84,Paid,AC8525,2025-04-21
INVX03410900,V005,INV0035,2025-04-20,6,16.43,98.58,Pending,AC8227,2025-04-23
INVX03410901,V005,INV0035,2025-04-20,7,10.26,71.82,Paid,AC5892,2025-04-20
INVX03411000,V005,INV0035,2025-04-21,5,9.41,47.05,Pending,AC9386,2025-04-21
INVX03411001,V005,INV0035,2025-04-21,8,10.23,81.84,Paid,AC9259,2025-04-24
INVX03411002,V005,INV0035,2025-04-21,7,18.06,126.42,Paid,AC5153,2025-04-21
INVX03411100,V005,INV0035,2025-04-22,2,3.06,6.12,Paid,AC1816,2025-04-24
INVX03411200,V005,INV0035,2025-04-23,5,10.75,53.75,Pending,AC4416,2025-04-24
INVX03411201,V005,INV0035,2025-04-23,4,8.08,32.32,Pending,AC8905,2025-04-24
INVX03411300,V005,INV0035,2025-04-24,4,10.53,42.12,Pending,AC9709,2025-04-26
INVX03411301,V005,INV0035,2025-04-24,4,11.92,47.68,Paid,AC9197,2025-04-28
INVX03411400,V005,INV0035,2025-04-25,9,3.46,31.14,Pending,AC8566,2025-04-26
INVX03411500,V005,INV0035,2025-04-26,0,3.85,0.0,Pending,AC5054,2025-04-28
INVX03411600,V005,INV0035,2025-04-27,12,18.35,220.2,Pending,AC4568,2025-04-28
INVX03411601,V005,INV0035,2025-04-27,0,17.5,0.0,Paid,AC5406,2025-04-28
INVX03411602,V005,INV0035,2025-04-27,0,2.73,0.0,Paid,AC1951,2025-04-28
INVX03411700,V005,INV0035,2025-04-28,11,5.97,65.67,Paid,AC2218,2025-04-28
INVX03411800,V005,INV0035,2025-04-29,11,6.18,67.98,Paid,AC5565,2025-05-02
INVX03411801,V005,INV0035,2025-04-29,5,6.58,32.9,Pending,AC2364,2025-05-03
INVX03411802,V005,INV0035,2025-04-29,0,14.89,0.0,Paid,AC7760,2025-05-02
INVX03411900,V005,INV0035,2025-04-30,5,9.24,46.2,Paid,AC4845,2025-05-02
INVX03412000,V005,INV0035,2025-05-01,5,12.35,61.75,Pending,AC7377,2025-05-01
INVX03412001,V005,INV0035,2025-05-01,7,6.54,45.78,Pending,AC2696,2025-05-01
INVX03412002,V005,INV0035,2025-05-01,0,6.92,0.0,Pending,AC3322,2025-05-05
INVX03412100,V005,INV0035,2025-05-02,5,2.94,14.7,Pending,AC9578,2025-05-05
INVX03412101,V005,INV0035,2025-05-02,3,2.17,6.51,Pending,AC3905,2025-05-05
INVX03412200,V005,INV0035,2025-05-03,3,9.66,28.98,Paid,AC7786,2025-05-03
INVX03412201,V005,INV0035,2025-05-03,1,15.29,15.29,Paid,AC1169,2025-05-03
INVX03412202,V005,INV0035,2025-05-03,9,14.28,128.52,Pending,AC7177,2025-05-03
INVX03412300,V005,INV0035,2025-05-04,9,1.97,17.73,Paid,AC2194,2025-05-05
INVX03412301,V005,INV0035,2025-05-04,1,3.31,3.31,Paid,AC4460,2025-05-05
INVX03412302,V005,INV0035,2025-05-04,1,7.58,7.58,Paid,AC3637,2025-05-05
INVX03412400,V005,INV0035,2025-05-05,12,18.63,223.56,Pending,AC6843,2025-05-06
INVX03412401,V005,INV0035,2025-05-05,9,18.63,167.67,Paid,AC3131,2025-05-07
INVX03412402,V005,INV0035,2025-05-05,14,13.53,189.42,Paid,AC3228,2025-05-07
INVX03412500,V005,INV0035,2025-05-06,10,1.02,10.2,Pending,AC2175,2025-05-10
INVX03412501,V005,INV0035,2025-05-06,6,9.37,56.22,Pending,AC2374,2025-05-07
INVX03412600,V005,INV0035,2025-05-07,9,16.73,150.57,Pending,AC3483,2025-05-07
INVX03412601,V005,INV0035,2025-05-07,2,6.89,13.78,Pending,AC4309,2025-05-07
