date,product_name,category,stock,days_left,waste_risk
2025-08-06,Apple,Produce,0,0,Low
2025-08-07,Apple,Produce,0,0,Low
2025-08-08,Apple,Produce,0,0,Low
2025-08-09,Apple,Produce,0,0,Low
2025-08-10,Apple,Produce,0,0,Low
2025-08-11,Apple,Produce,0,0,Low
2025-08-12,Apple,Produce,0,0,Low
2025-08-13,Apple,Produce,0,0,Low
2025-08-14,Apple,Produce,0,0,Low
2025-08-15,Apple,Produce,0,0,Low
2025-08-16,Apple,Produce,0,0,Low
2025-08-17,Apple,Produce,0,0,Low
2025-08-18,Apple,Produce,0,0,Low
2025-08-19,Apple,Produce,0,0,Low
2025-08-20,Apple,Produce,0,0,Low
2025-08-21,Apple,Produce,0,0,Low
2025-08-22,Apple,Produce,0,0,Low
2025-08-23,Apple,Produce,0,0,Low
2025-08-24,Apple,Produce,0,0,Low
2025-08-25,Apple,Produce,0,0,Low
2025-08-26,Apple,Produce,0,0,Low
2025-08-27,Apple,Produce,0,0,Low
2025-08-28,Apple,Produce,0,0,Low
2025-08-29,Apple,Produce,0,0,Low
2025-08-30,Apple,Produce,0,0,Low
2025-08-31,Apple,Produce,0,0,Low
2025-09-01,Apple,Produce,0,0,Low
2025-09-02,Apple,Produce,0,0,Low
2025-09-03,Apple,Produce,0,0,Low
2025-09-04,Apple,Produce,0,0,Low
2025-09-05,Apple,Produce,0,0,Low
2025-09-06,Apple,Produce,0,0,Low
2025-09-07,Apple,Produce,0,0,Low
2025-09-08,Apple,Produce,0,0,Low
2025-09-09,Apple,Produce,0,0,Low
2025-09-10,Apple,Produce,0,0,Low
2025-09-11,Apple,Produce,0,0,Low
2025-09-12,Apple,Produce,0,0,Low
2025-09-13,Apple,Produce,0,0,Low
2025-09-14,Apple,Produce,0,0,Low
2025-09-15,Apple,Produce,0,0,Low
2025-09-16,Apple,Produce,0,0,Low
2025-09-17,Apple,Produce,0,0,Low
2025-09-18,Apple,Produce,0,0,Low
2025-09-19,Apple,Produce,0,0,Low
2025-09-20,Apple,Produce,0,0,Low
2025-09-21,Apple,Produce,0,0,Low
2025-09-22,Apple,Produce,0,0,Low
2025-09-23,Apple,Produce,0,0,Low
2025-09-24,Apple,Produce,0,0,Low
2025-09-25,Apple,Produce,0,0,Low
2025-09-26,Apple,Produce,0,0,Low
2025-09-27,Apple,Produce,0,0,Low
2025-09-28,Apple,Produce,0,0,Low
2025-09-29,Apple,Produce,0,0,Low
2025-09-30,Apple,Produce,0,0,Low
2025-10-01,Apple,Produce,0,0,Low
2025-10-02,Apple,Produce,0,0,Low
2025-10-03,Apple,Produce,0,0,Low
2025-10-04,Apple,Produce,0,0,Low
2025-10-05,Apple,Produce,0,0,Low
2025-10-06,Apple,Produce,0,0,Low
2025-10-07,Apple,Produce,0,0,Low
2025-10-08,Apple,Produce,0,0,Low
2025-10-09,Apple,Produce,0,0,Low
2025-10-10,Apple,Produce,0,0,Low
2025-10-11,Apple,Produce,0,0,Low
2025-10-12,Apple,Produce,0,0,Low
2025-10-13,Apple,Produce,0,0,Low
2025-10-14,Apple,Produce,0,0,Low
2025-10-15,Apple,Produce,0,0,Low
2025-10-16,Apple,Produce,0,0,Low
2025-10-17,Apple,Produce,0,0,Low
2025-10-18,Apple,Produce,0,0,Low
2025-10-19,Apple,Produce,0,0,Low
2025-10-20,Apple,Produce,0,0,Low
2025-10-21,Apple,Produce,0,0,Low
2025-10-22,Apple,Produce,0,0,Low
2025-10-23,Apple,Produce,0,0,Low
2025-10-24,Apple,Produce,0,0,Low
2025-10-25,Apple,Produce,0,0,Low
2025-10-26,Apple,Produce,0,0,Low
2025-10-27,Apple,Produce,0,0,Low
2025-10-28,Apple,Produce,0,0,Low
2025-10-29,Apple,Produce,0,0,Low
2025-10-30,Apple,Produce,0,0,Low
2025-10-31,Apple,Produce,0,0,Low
2025-11-01,Apple,Produce,0,0,Low
2025-11-02,Apple,Produce,0,0,Low
2025-11-03,Apple,Produce,0,0,Low
2025-11-04,Apple,Produce,0,0,Low
2025-11-05,Apple,Produce,0,0,Low
2025-11-06,Apple,Produce,0,0,Low
2025-11-07,Apple,Produce,0,0,Low
2025-11-08,Apple,Produce,0,0,Low
2025-11-09,Apple,Produce,0,0,Low
2025-11-10,Apple,Produce,0,0,Low
2025-11-11,Apple,Produce,0,0,Low
2025-11-12,Apple,Produce,0,0,Low
2025-11-13,Apple,Produce,0,0,Low
2025-11-14,Apple,Produce,0,0,Low
2025-11-15,Apple,Produce,0,0,Low
2025-11-16,Apple,Produce,0,0,Low
2025-11-17,Apple,Produce,0,0,Low
2025-11-18,Apple,Produce,0,0,Low
2025-11-19,Apple,Produce,0,0,Low
2025-11-20,Apple,Produce,0,0,Low
2025-11-21,Apple,Produce,0,0,Low
2025-11-22,Apple,Produce,0,0,Low
2025-11-23,Apple,Produce,0,0,Low
2025-11-24,Apple,Produce,0,0,Low
2025-11-25,Apple,Produce,0,0,Low
2025-11-26,Apple,Produce,0,0,Low
2025-11-27,Apple,Produce,0,0,Low
2025-11-28,Apple,Produce,0,0,Low
2025-11-29,Apple,Produce,0,0,Low
2025-11-30,Apple,Produce,0,0,Low
2025-12-01,Apple,Produce,0,0,Low
2025-12-02,Apple,Produce,0,0,Low
2025-12-03,Apple,Produce,0,0,Low
2025-12-04,Apple,Produce,0,0,Low
2025-12-05,Apple,Produce,0,0,Low
2025-12-06,Apple,Produce,0,0,Low
2025-12-07,Apple,Produce,0,0,Low
2025-12-08,Apple,Produce,0,0,Low
2025-12-09,Apple,Produce,0,0,Low
2025-12-10,Apple,Produce,0,0,Low
2025-12-11,Apple,Produce,0,0,Low
2025-12-12,Apple,Produce,0,0,Low
2025-12-13,Apple,Produce,0,0,Low
2025-12-14,Apple,Produce,0,0,Low
2025-12-15,Apple,Produce,0,0,Low
2025-12-16,Apple,Produce,0,0,Low
2025-12-17,Apple,Produce,0,0,Low
2025-12-18,Apple,Produce,0,0,Low
2025-12-19,Apple,Produce,0,0,Low
2025-12-20,Apple,Produce,0,0,Low
2025-12-21,Apple,Produce,0,0,Low
2025-12-22,Apple,Produce,0,0,Low
2025-12-23,Apple,Produce,0,0,Low
2025-12-24,Apple,Produce,0,0,Low
2025-12-25,Apple,Produce,0,0,Low
2025-12-26,Apple,Produce,0,0,Low
2025-12-27,Apple,Produce,0,0,Low
2025-12-28,Apple,Produce,0,0,Low
2025-12-29,Apple,Produce,0,0,Low
2025-12-30,Apple,Produce,0,0,Low
2025-12-31,Apple,Produce,0,0,Low
2025-01-01,Bread Loaf,Bakery,255,5,Medium
2025-01-02,Bread Loaf,Bakery,227,4,Medium
2025-01-03,Bread Loaf,Bakery,206,3,Medium
2025-01-04,Bread Loaf,Bakery,182,2,High
2025-01-05,Bread Loaf,Bakery,158,1,High
2025-01-06,Bread Loaf,Bakery,149,0,High
2025-01-07,Bread Loaf,Bakery,134,0,High
2025-01-08,Bread Loaf,Bakery,121,0,High
2025-01-09,Bread Loaf,Bakery,107,0,High
2025-01-10,Bread Loaf,Bakery,94,0,High
2025-01-11,Bread Loaf,Bakery,86,0,High
2025-01-12,Bread Loaf,Bakery,75,0,High
2025-01-13,Bread Loaf,Bakery,67,0,High
2025-01-14,Bread Loaf,Bakery,59,0,High
2025-01-15,Bread Loaf,Bakery,55,0,High
2025-01-16,Bread Loaf,Bakery,50,0,High
2025-01-17,Bread Loaf,Bakery,46,0,High
2025-01-18,Bread Loaf,Bakery,44,0,High
2025-01-19,Bread Loaf,Bakery,39,0,High
2025-01-20,Bread Loaf,Bakery,37,0,High
2025-01-21,Bread Loaf,Bakery,34,0,High
2025-01-22,Bread Loaf,Bakery,30,0,High
2025-01-23,Bread Loaf,Bakery,29,0,High
2025-01-24,Bread Loaf,Bakery,27,0,High
2025-01-25,Bread Loaf,Bakery,27,0,High
2025-01-26,Bread Loaf,Bakery,17,0,High
2025-01-27,Bread Loaf,Bakery,15,0,High
2025-01-28,Bread Loaf,Bakery,12,0,High
2025-01-29,Bread Loaf,Bakery,9,0,High
2025-01-30,Bread Loaf,Bakery,8,0,High
2025-01-31,Bread Loaf,Bakery,6,0,High
2025-02-01,Bread Loaf,Bakery,6,0,High
2025-02-02,Bread Loaf,Bakery,6,0,High
2025-02-03,Bread Loaf,Bakery,6,0,High
2025-02-04,Bread Loaf,Bakery,4,0,High
2025-02-05,Bread Loaf,Bakery,1,0,High
2025-02-06,Bread Loaf,Bakery,0,0,Low
2025-02-07,Bread Loaf,Bakery,0,0,Low
2025-02-08,Bread Loaf,Bakery,0,0,Low
2025-02-09,Bread Loaf,Bakery,0,0,Low
2025-02-10,Bread Loaf,Bakery,0,0,Low
2025-02-11,Bread Loaf,Bakery,0,0,Low
2025-02-12,Bread Loaf,Bakery,0,0,Low
2025-02-13,Bread Loaf,Bakery,0,0,Low
2025-02-14,Bread Loaf,Bakery,0,0,Low
2025-02-15,Bread Loaf,Bakery,0,0,Low
2025-02-16,Bread Loaf,Bakery,0,0,Low
2025-02-17,Bread Loaf,Bakery,0,0,Low
2025-02-18,Bread Loaf,Bakery,0,0,Low
2025-02-19,Bread Loaf,Bakery,0,0,Low
2025-02-20,Bread Loaf,Bakery,0,0,Low
2025-02-21,Bread Loaf,Bakery,0,0,Low
2025-02-22,Bread Loaf,Bakery,0,0,Low
2025-02-23,Bread Loaf,Bakery,0,0,Low
2025-02-24,Bread Loaf,Bakery,0,0,Low
2025-02-25,Bread Loaf,Bakery,0,0,Low
2025-02-26,Bread Loaf,Bakery,0,0,Low
2025-02-27,Bread Loaf,Bakery,0,0,Low
2025-02-28,Bread Loaf,Bakery,0,0,Low
2025-03-01,Bread Loaf,Bakery,0,0,Low
2025-03-02,Bread Loaf,Bakery,0,0,Low
2025-03-03,Bread Loaf,Bakery,0,0,Low
2025-03-04,Bread Loaf,Bakery,0,0,Low
2025-03-05,Bread Loaf,Bakery,0,0,Low
2025-03-06,Bread Loaf,Bakery,0,0,Low
2025-03-07,Bread Loaf,Bakery,0,0,Low
2025-03-08,Bread Loaf,Bakery,0,0,Low
2025-03-09,Bread Loaf,Bakery,0,0,Low
2025-03-10,Bread Loaf,Bakery,0,0,Low
2025-03-11,Bread Loaf,Bakery,0,0,Low
2025-03-12,Bread Loaf,Bakery,0,0,Low
2025-03-13,Bread Loaf,Bakery,0,0,Low
2025-03-14,Bread Loaf,Bakery,0,0,Low
2025-03-15,Bread Loaf,Bakery,0,0,Low
2025-03-16,Bread Loaf,Bakery,0,0,Low
2025-03-17,Bread Loaf,Bakery,0,0,Low
2025-03-18,Bread Loaf,Bakery,0,0,Low
2025-03-19,Bread Loaf,Bakery,0,0,Low
2025-03-20,Bread Loaf,Bakery,0,0,Low
2025-03-21,Bread Loaf,Bakery,0,0,Low
2025-03-22,Bread Loaf,Bakery,0,0,Low
2025-03-23,Bread Loaf,Bakery,0,0,Low
2025-03-24,Bread Loaf,Bakery,0,0,Low
2025-03-25,Bread Loaf,Bakery,0,0,Low
2025-03-26,Bread Loaf,Bakery,0,0,Low
2025-03-27,Bread Loaf,Bakery,0,0,Low
2025-03-28,Bread Loaf,Bakery,0,0,Low
2025-03-29,Bread Loaf,Bakery,0,0,Low
2025-03-30,Bread Loaf,Bakery,0,0,Low
2025-03-31,Bread Loaf,Bakery,0,0,Low
2025-04-01,Bread Loaf,Bakery,0,0,Low
2025-04-02,Bread Loaf,Bakery,0,0,Low
2025-04-03,Bread Loaf,Bakery,0,0,Low
2025-04-04,Bread Loaf,Bakery,0,0,Low
2025-04-05,Bread Loaf,Bakery,0,0,Low
2025-04-06,Bread Loaf,Bakery,0,0,Low
2025-04-07,Bread Loaf,Bakery,0,0,Low
2025-04-08,Bread Loaf,Bakery,0,0,Low
2025-04-09,Bread Loaf,Bakery,0,0,Low
2025-04-10,Bread Loaf,Bakery,0,0,Low
2025-04-11,Bread Loaf,Bakery,0,0,Low
2025-04-12,Bread Loaf,Bakery,0,0,Low
2025-04-13,Bread Loaf,Bakery,0,0,Low
2025-04-14,Bread Loaf,Bakery,0,0,Low
2025-04-15,Bread Loaf,Bakery,0,0,Low
2025-04-16,Bread Loaf,Bakery,0,0,Low
2025-04-17,Bread Loaf,Bakery,0,0,Low
2025-04-18,Bread Loaf,Bakery,0,0,Low
2025-04-19,Bread Loaf,Bakery,0,0,Low
2025-04-20,Bread Loaf,Bakery,0,0,Low
2025-04-21,Bread Loaf,Bakery,0,0,Low
2025-04-22,Bread Loaf,Bakery,0,0,Low
2025-04-23,Bread Loaf,Bakery,0,0,Low
2025-04-24,Bread Loaf,Bakery,0,0,Low
2025-04-25,Bread Loaf,Bakery,0,0,Low
2025-04-26,Bread Loaf,Bakery,0,0,Low
2025-04-27,Bread Loaf,Bakery,0,0,Low
2025-04-28,Bread Loaf,Bakery,0,0,Low
2025-04-29,Bread Loaf,Bakery,0,0,Low
2025-04-30,Bread Loaf,Bakery,0,0,Low
2025-05-01,Bread Loaf,Bakery,0,0,Low
2025-05-02,Bread Loaf,Bakery,0,0,Low
2025-05-03,Bread Loaf,Bakery,0,0,Low
2025-05-04,Bread Loaf,Bakery,0,0,Low
2025-05-05,Bread Loaf,Bakery,0,0,Low
2025-05-06,Bread Loaf,Bakery,0,0,Low
2025-05-07,Bread Loaf,Bakery,0,0,Low
2025-05-08,Bread Loaf,Bakery,0,0,Low
2025-05-09,Bread Loaf,Bakery,0,0,Low
2025-05-10,Bread Loaf,Bakery,0,0,Low
2025-05-11,Bread Loaf,Bakery,0,0,Low
2025-05-12,Bread Loaf,Bakery,0,0,Low
2025-05-13,Bread Loaf,Bakery,0,0,Low
2025-05-14,Bread Loaf,Bakery,0,0,Low
2025-05-15,Bread Loaf,Bakery,0,0,Low
2025-05-16,Bread Loaf,Bakery,0,0,Low
2025-05-17,Bread Loaf,Bakery,0,0,Low
2025-05-18,Bread Loaf,Bakery,0,0,Low
2025-05-19,Bread Loaf,Bakery,0,0,Low
2025-05-20,Bread Loaf,Bakery,0,0,Low
2025-05-21,Bread Loaf,Bakery,0,0,Low
2025-05-22,Bread Loaf,Bakery,0,0,Low
2025-05-23,Bread Loaf,Bakery,0,0,Low
2025-05-24,Bread Loaf,Bakery,0,0,Low
2025-05-25,Bread Loaf,Bakery,0,0,Low
2025-05-26,Bread Loaf,Bakery,0,0,Low
2025-05-27,Bread Loaf,Bakery,0,0,Low
2025-05-28,Bread Loaf,Bakery,0,0,Low
2025-05-29,Bread Loaf,Bakery,0,0,Low
2025-05-30,Bread Loaf,Bakery,0,0,Low
2025-05-31,Bread Loaf,Bakery,0,0,Low
2025-06-01,Bread Loaf,Bakery,0,0,Low
2025-06-02,Bread Loaf,Bakery,0,0,Low
2025-06-03,Bread Loaf,Bakery,0,0,Low
2025-06-04,Bread Loaf,Bakery,0,0,Low
2025-06-05,Bread Loaf,Bakery,0,0,Low
2025-06-06,Bread Loaf,Bakery,0,0,Low
2025-06-07,Bread Loaf,Bakery,0,0,Low
2025-06-08,Bread Loaf,Bakery,0,0,Low
2025-06-09,Bread Loaf,Bakery,0,0,Low
2025-06-10,Bread Loaf,Bakery,0,0,Low
2025-06-11,Bread Loaf,Bakery,0,0,Low
2025-06-12,Bread Loaf,Bakery,0,0,Low
2025-06-13,Bread Loaf,Bakery,0,0,Low
2025-06-14,Bread Loaf,Bakery,0,0,Low
2025-06-15,Bread Loaf,Bakery,0,0,Low
2025-06-16,Bread Loaf,Bakery,0,0,Low
2025-06-17,Bread Loaf,Bakery,0,0,Low
2025-06-18,Bread Loaf,Bakery,0,0,Low
2025-06-19,Bread Loaf,Bakery,0,0,Low
2025-06-20,Bread Loaf,Bakery,0,0,Low
2025-06-21,Bread Loaf,Bakery,0,0,Low
2025-06-22,Bread Loaf,Bakery,0,0,Low
2025-06-23,Bread Loaf,Bakery,0,0,Low
2025-06-24,Bread Loaf,Bakery,0,0,Low
2025-06-25,Bread Loaf,Bakery,0,0,Low
2025-06-26,Bread Loaf,Bakery,0,0,Low
2025-06-27,Bread Loaf,Bakery,0,0,Low
2025-06-28,Bread Loaf,Bakery,0,0,Low
2025-06-29,Bread Loaf,Bakery,0,0,Low
2025-06-30,Bread Loaf,Bakery,0,0,Low
2025-07-01,Bread Loaf,Bakery,0,0,Low
2025-07-02,Bread Loaf,Bakery,0,0,Low
2025-07-03,Bread Loaf,Bakery,0,0,Low
2025-07-04,Bread Loaf,Bakery,0,0,Low
2025-07-05,Bread Loaf,Bakery,0,0,Low
2025-07-06,Bread Loaf,Bakery,0,0,Low
2025-07-07,Bread Loaf,Bakery,0,0,Low
2025-07-08,Bread Loaf,Bakery,0,0,Low
2025-07-09,Bread Loaf,Bakery,0,0,Low
2025-07-10,Bread Loaf,Bakery,0,0,Low
2025-07-11,Bread Loaf,Bakery,0,0,Low
2025-07-12,Bread Loaf,Bakery,0,0,Low
2025-07-13,Bread Loaf,Bakery,0,0,Low
2025-07-14,Bread Loaf,Bakery,0,0,Low
2025-07-15,Bread Loaf,Bakery,0,0,Low
2025-07-16,Bread Loaf,Bakery,0,0,Low
2025-07-17,Bread Loaf,Bakery,0,0,Low
2025-07-18,Bread Loaf,Bakery,0,0,Low
2025-07-19,Bread Loaf,Bakery,0,0,Low
2025-07-20,Bread Loaf,Bakery,0,0,Low
2025-07-21,Bread Loaf,Bakery,0,0,Low
2025-07-22,Bread Loaf,Bakery,0,0,Low
2025-07-23,Bread Loaf,Bakery,0,0,Low
2025-07-24,Bread Loaf,Bakery,0,0,Low
2025-07-25,Bread Loaf,Bakery,0,0,Low
2025-07-26,Bread Loaf,Bakery,0,0,Low
2025-07-27,Bread Loaf,Bakery,0,0,Low
2025-07-28,Bread Loaf,Bakery,0,0,Low
2025-07-29,Bread Loaf,Bakery,0,0,Low
2025-07-30,Bread Loaf,Bakery,0,0,Low
2025-07-31,Bread Loaf,Bakery,0,0,Low
2025-08-01,Bread Loaf,Bakery,0,0,Low
2025-08-02,Bread Loaf,Bakery,0,0,Low
2025-08-03,Bread Loaf,Bakery,0,0,Low
2025-08-04,Bread Loaf,Bakery,0,0,Low
2025-08-05,Bread Loaf,Bakery,0,0,Low
2025-08-06,Bread Loaf,Bakery,0,0,Low
2025-08-07,Bread Loaf,Bakery,0,0,Low
2025-08-08,Bread Loaf,Bakery,0,0,Low
2025-08-09,Bread Loaf,Bakery,0,0,Low
2025-08-10,Bread Loaf,Bakery,0,0,Low
2025-08-11,Bread Loaf,Bakery,0,0,Low
2025-08-12,Bread Loaf,Bakery,0,0,Low
2025-08-13,Bread Loaf,Bakery,0,0,Low
2025-08-14,Bread Loaf,Bakery,0,0,Low
2025-08-15,Bread Loaf,Bakery,0,0,Low
2025-08-16,Bread Loaf,Bakery,0,0,Low
2025-08-17,Bread Loaf,Bakery,0,0,Low
2025-08-18,Bread Loaf,Bakery,0,0,Low
2025-08-19,Bread Loaf,Bakery,0,0,Low
2025-08-20,Bread Loaf,Bakery,0,0,Low
2025-08-21,Bread Loaf,Bakery,0,0,Low
2025-08-22,Bread Loaf,Bakery,0,0,Low
2025-08-23,Bread Loaf,Bakery,0,0,Low
2025-08-24,Bread Loaf,Bakery,0,0,Low
2025-08-25,Bread Loaf,Bakery,0,0,Low
2025-08-26,Bread Loaf,Bakery,0,0,Low
2025-08-27,Bread Loaf,Bakery,0,0,Low
2025-08-28,Bread Loaf,Bakery,0,0,Low
2025-08-29,Bread Loaf,Bakery,0,0,Low
2025-08-30,Bread Loaf,Bakery,0,0,Low
2025-08-31,Bread Loaf,Bakery,0,0,Low
2025-09-01,Bread Loaf,Bakery,0,0,Low
2025-09-02,Bread Loaf,Bakery,0,0,Low
2025-09-03,Bread Loaf,Bakery,0,0,Low
2025-09-04,Bread Loaf,Bakery,0,0,Low
2025-09-05,Bread Loaf,Bakery,0,0,Low
2025-09-06,Bread Loaf,Bakery,0,0,Low
2025-09-07,Bread Loaf,Bakery,0,0,Low
2025-09-08,Bread Loaf,Bakery,0,0,Low
2025-09-09,Bread Loaf,Bakery,0,0,Low
2025-09-10,Bread Loaf,Bakery,0,0,Low
2025-09-11,Bread Loaf,Bakery,0,0,Low
2025-09-12,Bread Loaf,Bakery,0,0,Low
2025-09-13,Bread Loaf,Bakery,0,0,Low
2025-09-14,Bread Loaf,Bakery,0,0,Low
2025-09-15,Bread Loaf,Bakery,0,0,Low
2025-09-16,Bread Loaf,Bakery,0,0,Low
2025-09-17,Bread Loaf,Bakery,0,0,Low
2025-09-18,Bread Loaf,Bakery,0,0,Low
2025-09-19,Bread Loaf,Bakery,0,0,Low
2025-09-20,Bread Loaf,Bakery,0,0,Low
2025-09-21,Bread Loaf,Bakery,0,0,Low
2025-09-22,Bread Loaf,Bakery,0,0,Low
2025-09-23,Bread Loaf,Bakery,0,0,Low
2025-09-24,Bread Loaf,Bakery,0,0,Low
2025-09-25,Bread Loaf,Bakery,0,0,Low
2025-09-26,Bread Loaf,Bakery,0,0,Low
2025-09-27,Bread Loaf,Bakery,0,0,Low
2025-09-28,Bread Loaf,Bakery,0,0,Low
2025-09-29,Bread Loaf,Bakery,0,0,Low
2025-09-30,Bread Loaf,Bakery,0,0,Low
2025-10-01,Bread Loaf,Bakery,0,0,Low
2025-10-02,Bread Loaf,Bakery,0,0,Low
2025-10-03,Bread Loaf,Bakery,0,0,Low
2025-10-04,Bread Loaf,Bakery,0,0,Low
2025-10-05,Bread Loaf,Bakery,0,0,Low
2025-10-06,Bread Loaf,Bakery,0,0,Low
2025-10-07,Bread Loaf,Bakery,0,0,Low
2025-10-08,Bread Loaf,Bakery,0,0,Low
2025-10-09,Bread Loaf,Bakery,0,0,Low
2025-10-10,Bread Loaf,Bakery,0,0,Low
2025-10-11,Bread Loaf,Bakery,0,0,Low
2025-10-12,Bread Loaf,Bakery,0,0,Low
2025-10-13,Bread Loaf,Bakery,0,0,Low
2025-10-14,Bread Loaf,Bakery,0,0,Low
2025-10-15,Bread Loaf,Bakery,0,0,Low
2025-10-16,Bread Loaf,Bakery,0,0,Low
2025-10-17,Bread Loaf,Bakery,0,0,Low
2025-10-18,Bread Loaf,Bakery,0,0,Low
2025-10-19,Bread Loaf,Bakery,0,0,Low
2025-10-20,Bread Loaf,Bakery,0,0,Low
2025-10-21,Bread Loaf,Bakery,0,0,Low
2025-10-22,Bread Loaf,Bakery,0,0,Low
2025-10-23,Bread Loaf,Bakery,0,0,Low
2025-10-24,Bread Loaf,Bakery,0,0,Low
2025-10-25,Bread Loaf,Bakery,0,0,Low
2025-10-26,Bread Loaf,Bakery,0,0,Low
2025-10-27,Bread Loaf,Bakery,0,0,Low
2025-10-28,Bread Loaf,Bakery,0,0,Low
2025-10-29,Bread Loaf,Bakery,0,0,Low
2025-10-30,Bread Loaf,Bakery,0,0,Low
2025-10-31,Bread Loaf,Bakery,0,0,Low
2025-11-01,Bread Loaf,Bakery,0,0,Low
2025-11-02,Bread Loaf,Bakery,0,0,Low
2025-11-03,Bread Loaf,Bakery,0,0,Low
2025-11-04,Bread Loaf,Bakery,0,0,Low
2025-11-05,Bread Loaf,Bakery,0,0,Low
2025-11-06,Bread Loaf,Bakery,0,0,Low
2025-11-07,Bread Loaf,Bakery,0,0,Low
2025-11-08,Bread Loaf,Bakery,0,0,Low
2025-11-09,Bread Loaf,Bakery,0,0,Low
2025-11-10,Bread Loaf,Bakery,0,0,Low
2025-11-11,Bread Loaf,Bakery,0,0,Low
2025-11-12,Bread Loaf,Bakery,0,0,Low
2025-11-13,Bread Loaf,Bakery,0,0,Low
2025-11-14,Bread Loaf,Bakery,0,0,Low
2025-11-15,Bread Loaf,Bakery,0,0,Low
2025-11-16,Bread Loaf,Bakery,0,0,Low
2025-11-17,Bread Loaf,Bakery,0,0,Low
2025-11-18,Bread Loaf,Bakery,0,0,Low
2025-11-19,Bread Loaf,Bakery,0,0,Low
2025-11-20,Bread Loaf,Bakery,0,0,Low
2025-11-21,Bread Loaf,Bakery,0,0,Low
2025-11-22,Bread Loaf,Bakery,0,0,Low
2025-11-23,Bread Loaf,Bakery,0,0,Low
2025-11-24,Bread Loaf,Bakery,0,0,Low
2025-11-25,Bread Loaf,Bakery,0,0,Low
2025-11-26,Bread Loaf,Bakery,0,0,Low
2025-11-27,Bread Loaf,Bakery,0,0,Low
2025-11-28,Bread Loaf,Bakery,0,0,Low
2025-11-29,Bread Loaf,Bakery,0,0,Low
2025-11-30,Bread Loaf,Bakery,0,0,Low
2025-12-01,Bread Loaf,Bakery,0,0,Low
2025-12-02,Bread Loaf,Bakery,0,0,Low
2025-12-03,Bread Loaf,Bakery,0,0,Low
2025-12-04,Bread Loaf,Bakery,0,0,Low
2025-12-05,Bread Loaf,Bakery,0,0,Low
2025-12-06,Bread Loaf,Bakery,0,0,Low
2025-12-07,Bread Loaf,Bakery,0,0,Low
2025-12-08,Bread Loaf,Bakery,0,0,Low
2025-12-09,Bread Loaf,Bakery,0,0,Low
2025-12-10,Bread Loaf,Bakery,0,0,Low
2025-12-11,Bread Loaf,Bakery,0,0,Low
2025-12-12,Bread Loaf,Bakery,0,0,Low
2025-12-13,Bread Loaf,Bakery,0,0,Low
2025-12-14,Bread Loaf,Bakery,0,0,Low
2025-12-15,Bread Loaf,Bakery,0,0,Low
2025-12-16,Bread Loaf,Bakery,0,0,Low
2025-12-17,Bread Loaf,Bakery,0,0,Low
2025-12-18,Bread Loaf,Bakery,0,0,Low
2025-12-19,Bread Loaf,Bakery,0,0,Low
2025-12-20,Bread Loaf,Bakery,0,0,Low
2025-12-21,Bread Loaf,Bakery,0,0,Low
2025-12-22,Bread Loaf,Bakery,0,0,Low
2025-12-23,Bread Loaf,Bakery,0,0,Low
2025-12-24,Bread Loaf,Bakery,0,0,Low
2025-12-25,Bread Loaf,Bakery,0,0,Low
2025-12-26,Bread Loaf,Bakery,0,0,Low
2025-12-27,Bread Loaf,Bakery,0,0,Low
2025-12-28,Bread Loaf,Bakery,0,0,Low
2025-12-29,Bread Loaf,Bakery,0,0,Low
2025-12-30,Bread Loaf,Bakery,0,0,Low
2025-12-31,Bread Loaf,Bakery,0,0,Low
2025-01-01,Bagel,Bakery,112,4,Medium
2025-01-02,Bagel,Bakery,101,3,Medium
2025-01-03,Bagel,Bakery,91,2,High
2025-01-04,Bagel,Bakery,78,1,High
2025-01-05,Bagel,Bakery,73,0,High
2025-01-06,Bagel,Bakery,68,0,High
2025-01-07,Bagel,Bakery,59,0,High
2025-01-08,Bagel,Bakery,53,0,High
2025-01-09,Bagel,Bakery,48,0,High
2025-01-10,Bagel,Bakery,40,0,High
2025-01-11,Bagel,Bakery,37,0,High
2025-01-12,Bagel,Bakery,33,0,High
2025-01-13,Bagel,Bakery,29,0,High
2025-01-14,Bagel,Bakery,24,0,High
2025-01-15,Bagel,Bakery,21,0,High
2025-01-16,Bagel,Bakery,20,0,High
2025-01-17,Bagel,Bakery,20,0,High
2025-01-18,Bagel,Bakery,19,0,High
2025-01-19,Bagel,Bakery,16,0,High
2025-01-20,Bagel,Bakery,15,0,High
2025-01-21,Bagel,Bakery,15,0,High
2025-01-22,Bagel,Bakery,14,0,High
2025-01-23,Bagel,Bakery,14,0,High
2025-01-24,Bagel,Bakery,10,0,High
2025-01-25,Bagel,Bakery,10,0,High
2025-01-26,Bagel,Bakery,8,0,High
2025-01-27,Bagel,Bakery,8,0,High
2025-01-28,Bagel,Bakery,5,0,High
2025-01-29,Bagel,Bakery,5,0,High
2025-01-30,Bagel,Bakery,5,0,High
2025-01-31,Bagel,Bakery,5,0,High
2025-02-01,Bagel,Bakery,2,0,High
2025-02-02,Bagel,Bakery,2,0,High
2025-02-03,Bagel,Bakery,2,0,High
2025-02-04,Bagel,Bakery,0,0,Low
2025-02-05,Bagel,Bakery,0,0,Low
2025-02-06,Bagel,Bakery,0,0,Low
2025-02-07,Bagel,Bakery,0,0,Low
