date,product_name,demand_qty
2025-06-30,Orange Juice,1
2025-07-01,Orange Juice,2
2025-07-02,Orange Juice,3
2025-07-03,Orange Juice,0
2025-07-04,Orange Juice,1
2025-07-05,Orange Juice,2
2025-07-06,Orange Juice,0
2025-07-07,Orange Juice,0
2025-07-08,Orange Juice,4
2025-07-09,Orange Juice,0
2025-07-10,Orange Juice,1
2025-07-11,Orange Juice,3
2025-07-12,Orange Juice,3
2025-07-13,Orange Juice,0
2025-07-14,Orange Juice,0
2025-07-15,Orange Juice,1
2025-07-16,Orange Juice,3
2025-07-17,Orange Juice,0
2025-07-18,Orange Juice,0
2025-07-19,Orange Juice,0
2025-07-20,Orange Juice,0
2025-07-21,Orange Juice,0
2025-07-22,Orange Juice,4
2025-07-23,Orange Juice,0
2025-07-24,Orange Juice,0
2025-07-25,Orange Juice,2
2025-07-26,Orange Juice,0
2025-07-27,Orange Juice,1
2025-07-28,Orange Juice,0
2025-07-29,Orange Juice,4
2025-07-30,Orange Juice,4
2025-07-31,Orange Juice,2
2025-08-01,Orange Juice,0
2025-08-02,Orange Juice,0
2025-08-03,Orange Juice,0
2025-08-04,Orange Juice,0
2025-08-05,Orange Juice,2
2025-08-06,Orange Juice,0
2025-08-07,Orange Juice,0
2025-08-08,Orange Juice,1
2025-08-09,Orange Juice,1
2025-08-10,Orange Juice,2
2025-08-11,Orange Juice,0
2025-08-12,Orange Juice,1
2025-08-13,Orange Juice,3
2025-08-14,Orange Juice,1
2025-08-15,Orange Juice,2
2025-08-16,Orange Juice,1
2025-08-17,Orange Juice,0
2025-08-18,Orange Juice,0
2025-08-19,Orange Juice,4
2025-08-20,Orange Juice,4
2025-08-21,Orange Juice,1
2025-08-22,Orange Juice,1
2025-08-23,Orange Juice,1
2025-08-24,Orange Juice,1
2025-08-25,Orange Juice,0
2025-08-26,Orange Juice,2
2025-08-27,Orange Juice,0
2025-08-28,Orange Juice,3
2025-08-29,Orange Juice,3
2025-08-30,Orange Juice,2
2025-08-31,Orange Juice,1
2025-09-01,Orange Juice,0
2025-09-02,Orange Juice,0
2025-09-03,Orange Juice,3
2025-09-04,Orange Juice,1
2025-09-05,Orange Juice,0
2025-09-06,Orange Juice,0
2025-09-07,Orange Juice,3
2025-09-08,Orange Juice,1
2025-09-09,Orange Juice,0
2025-09-10,Orange Juice,0
2025-09-11,Orange Juice,3
2025-09-12,Orange Juice,1
2025-09-13,Orange Juice,2
2025-09-14,Orange Juice,1
2025-09-15,Orange Juice,2
2025-09-16,Orange Juice,1
2025-09-17,Orange Juice,1
2025-09-18,Orange Juice,0
2025-09-19,Orange Juice,2
2025-09-20,Orange Juice,2
2025-09-21,Orange Juice,2
2025-09-22,Orange Juice,3
2025-09-23,Orange Juice,0
2025-09-24,Orange Juice,4
2025-09-25,Orange Juice,3
2025-09-26,Orange Juice,3
2025-09-27,Orange Juice,3
2025-09-28,Orange Juice,1
2025-09-29,Orange Juice,1
2025-09-30,Orange Juice,1
2025-10-01,Orange Juice,1
2025-10-02,Orange Juice,1
2025-10-03,Orange Juice,3
2025-10-04,Orange Juice,0
2025-10-05,Orange Juice,0
2025-10-06,Orange Juice,1
2025-10-07,Orange Juice,1
2025-10-08,Orange Juice,5
2025-10-09,Orange Juice,6
2025-10-10,Orange Juice,4
2025-10-11,Orange Juice,0
2025-10-12,Orange Juice,0
2025-10-13,Orange Juice,3
2025-10-14,Orange Juice,0
2025-10-15,Orange Juice,4
2025-10-16,Orange Juice,2
2025-10-17,Orange Juice,2
2025-10-18,Orange Juice,0
2025-10-19,Orange Juice,0
2025-10-20,Orange Juice,1
2025-10-21,Orange Juice,0
2025-10-22,Orange Juice,0
2025-10-23,Orange Juice,1
2025-10-24,Orange Juice,1
2025-10-25,Orange Juice,2
2025-10-26,Orange Juice,0
2025-10-27,Orange Juice,3
2025-10-28,Orange Juice,2
2025-10-29,Orange Juice,2
2025-10-30,Orange Juice,0
2025-10-31,Orange Juice,2
2025-11-01,Orange Juice,2
2025-11-02,Orange Juice,0
2025-11-03,Orange Juice,2
2025-11-04,Orange Juice,2
2025-11-05,Orange Juice,3
2025-11-06,Orange Juice,1
2025-11-07,Orange Juice,0
2025-11-08,Orange Juice,2
2025-11-09,Orange Juice,0
2025-11-10,Orange Juice,0
2025-11-11,Orange Juice,1
2025-11-12,Orange Juice,2
2025-11-13,Orange Juice,3
2025-11-14,Orange Juice,0
2025-11-15,Orange Juice,2
2025-11-16,Orange Juice,0
2025-11-17,Orange Juice,0
2025-11-18,Orange Juice,0
2025-11-19,Orange Juice,0
2025-11-20,Orange Juice,1
2025-11-21,Orange Juice,4
2025-11-22,Orange Juice,3
2025-11-23,Orange Juice,2
2025-11-24,Orange Juice,0
2025-11-25,Orange Juice,4
2025-11-26,Orange Juice,0
2025-11-27,Orange Juice,0
2025-11-28,Orange Juice,0
2025-11-29,Orange Juice,0
2025-11-30,Orange Juice,0
2025-12-01,Orange Juice,2
2025-12-02,Orange Juice,5
2025-12-03,Orange Juice,2
2025-12-04,Orange Juice,5
2025-12-05,Orange Juice,2
2025-12-06,Orange Juice,0
2025-12-07,Orange Juice,1
2025-12-08,Orange Juice,1
2025-12-09,Orange Juice,0
2025-12-10,Orange Juice,1
2025-12-11,Orange Juice,3
2025-12-12,Orange Juice,0
2025-12-13,Orange Juice,0
2025-12-14,Orange Juice,1
2025-12-15,Orange Juice,3
2025-12-16,Orange Juice,0
2025-12-17,Orange Juice,1
2025-12-18,Orange Juice,2
2025-12-19,Orange Juice,3
2025-12-20,Orange Juice,3
2025-12-21,Orange Juice,2
2025-12-22,Orange Juice,2
2025-12-23,Orange Juice,3
2025-12-24,Orange Juice,3
2025-12-25,Orange Juice,2
2025-12-26,Orange Juice,0
2025-12-27,Orange Juice,0
2025-12-28,Orange Juice,0
2025-12-29,Orange Juice,0
2025-12-30,Orange Juice,0
2025-12-31,Orange Juice,2
2025-01-01,Soda Can,22
2025-01-02,Soda Can,25
2025-01-03,Soda Can,17
2025-01-04,Soda Can,13
2025-01-05,Soda Can,12
2025-01-06,Soda Can,13
2025-01-07,Soda Can,9
2025-01-08,Soda Can,16
2025-01-09,Soda Can,7
2025-01-10,Soda Can,10
2025-01-11,Soda Can,5
2025-01-12,Soda Can,5
2025-01-13,Soda Can,4
2025-01-14,Soda Can,7
2025-01-15,Soda Can,2
2025-01-16,Soda Can,12
2025-01-17,Soda Can,0
2025-01-18,Soda Can,5
2025-01-19,Soda Can,9
2025-01-20,Soda Can,5
2025-01-21,Soda Can,4
2025-01-22,Soda Can,3
2025-01-23,Soda Can,6
2025-01-24,Soda Can,1
2025-01-25,Soda Can,0
2025-01-26,Soda Can,4
2025-01-27,Soda Can,0
2025-01-28,Soda Can,4
2025-01-29,Soda Can,0
2025-01-30,Soda Can,1
2025-01-31,Soda Can,1
2025-02-01,Soda Can,3
2025-02-02,Soda Can,0
2025-02-03,Soda Can,5
2025-02-04,Soda Can,0
2025-02-05,Soda Can,0
2025-02-06,Soda Can,1
2025-02-07,Soda Can,5
2025-02-08,Soda Can,2
2025-02-09,Soda Can,0
2025-02-10,Soda Can,2
2025-02-11,Soda Can,5
2025-02-12,Soda Can,3
2025-02-13,Soda Can,0
2025-02-14,Soda Can,0
2025-02-15,Soda Can,0
2025-02-16,Soda Can,3
2025-02-17,Soda Can,0
2025-02-18,Soda Can,1
2025-02-19,Soda Can,0
2025-02-20,Soda Can,3
2025-02-21,Soda Can,5
2025-02-22,Soda Can,1
2025-02-23,Soda Can,4
2025-02-24,Soda Can,2
2025-02-25,Soda Can,0
2025-02-26,Soda Can,3
2025-02-27,Soda Can,1
2025-02-28,Soda Can,3
2025-03-01,Soda Can,5
2025-03-02,Soda Can,0
2025-03-03,Soda Can,0
2025-03-04,Soda Can,0
2025-03-05,Soda Can,5
2025-03-06,Soda Can,0
2025-03-07,Soda Can,0
2025-03-08,Soda Can,1
2025-03-09,Soda Can,2
2025-03-10,Soda Can,2
2025-03-11,Soda Can,0
2025-03-12,Soda Can,1
2025-03-13,Soda Can,4
2025-03-14,Soda Can,0
2025-03-15,Soda Can,1
2025-03-16,Soda Can,0
2025-03-17,Soda Can,4
2025-03-18,Soda Can,0
2025-03-19,Soda Can,2
2025-03-20,Soda Can,2
2025-03-21,Soda Can,0
2025-03-22,Soda Can,1
2025-03-23,Soda Can,0
2025-03-24,Soda Can,0
2025-03-25,Soda Can,2
2025-03-26,Soda Can,1
2025-03-27,Soda Can,1
2025-03-28,Soda Can,2
2025-03-29,Soda Can,2
2025-03-30,Soda Can,0
2025-03-31,Soda Can,3
2025-04-01,Soda Can,0
2025-04-02,Soda Can,0
2025-04-03,Soda Can,1
2025-04-04,Soda Can,0
2025-04-05,Soda Can,0
2025-04-06,Soda Can,0
2025-04-07,Soda Can,0
2025-04-08,Soda Can,1
2025-04-09,Soda Can,0
2025-04-10,Soda Can,3
2025-04-11,Soda Can,0
2025-04-12,Soda Can,4
2025-04-13,Soda Can,4
2025-04-14,Soda Can,5
2025-04-15,Soda Can,1
2025-04-16,Soda Can,0
2025-04-17,Soda Can,0
2025-04-18,Soda Can,0
2025-04-19,Soda Can,2
2025-04-20,Soda Can,5
2025-04-21,Soda Can,0
2025-04-22,Soda Can,2
2025-04-23,Soda Can,0
2025-04-24,Soda Can,0
2025-04-25,Soda Can,3
2025-04-26,Soda Can,2
2025-04-27,Soda Can,0
2025-04-28,Soda Can,0
2025-04-29,Soda Can,0
2025-04-30,Soda Can,0
2025-05-01,Soda Can,3
2025-05-02,Soda Can,0
2025-05-03,Soda Can,6
2025-05-04,Soda Can,0
2025-05-05,Soda Can,4
2025-05-06,Soda Can,5
2025-05-07,Soda Can,0
2025-05-08,Soda Can,0
2025-05-09,Soda Can,0
2025-05-10,Soda Can,0
2025-05-11,Soda Can,2
2025-05-12,Soda Can,0
2025-05-13,Soda Can,4
2025-05-14,Soda Can,0
2025-05-15,Soda Can,0
2025-05-16,Soda Can,4
2025-05-17,Soda Can,3
2025-05-18,Soda Can,1
2025-05-19,Soda Can,0
2025-05-20,Soda Can,0
2025-05-21,Soda Can,0
2025-05-22,Soda Can,0
2025-05-23,Soda Can,3
2025-05-24,Soda Can,2
2025-05-25,Soda Can,1
2025-05-26,Soda Can,0
2025-05-27,Soda Can,2
2025-05-28,Soda Can,1
2025-05-29,Soda Can,3
2025-05-30,Soda Can,0
2025-05-31,Soda Can,3
2025-06-01,Soda Can,2
2025-06-02,Soda Can,4
2025-06-03,Soda Can,4
2025-06-04,Soda Can,4
2025-06-05,Soda Can,1
2025-06-06,Soda Can,1
2025-06-07,Soda Can,0
2025-06-08,Soda Can,0
2025-06-09,Soda Can,0
2025-06-10,Soda Can,1
2025-06-11,Soda Can,2
2025-06-12,Soda Can,2
2025-06-13,Soda Can,3
2025-06-14,Soda Can,2
2025-06-15,Soda Can,0
2025-06-16,Soda Can,0
2025-06-17,Soda Can,0
2025-06-18,Soda Can,3
2025-06-19,Soda Can,1
2025-06-20,Soda Can,2
2025-06-21,Soda Can,0
2025-06-22,Soda Can,0
2025-06-23,Soda Can,2
2025-06-24,Soda Can,2
2025-06-25,Soda Can,0
2025-06-26,Soda Can,4
2025-06-27,Soda Can,2
2025-06-28,Soda Can,2
2025-06-29,Soda Can,0
2025-06-30,Soda Can,2
2025-07-01,Soda Can,2
2025-07-02,Soda Can,2
2025-07-03,Soda Can,0
2025-07-04,Soda Can,1
2025-07-05,Soda Can,1
2025-07-06,Soda Can,0
2025-07-07,Soda Can,1
2025-07-08,Soda Can,1
2025-07-09,Soda Can,1
2025-07-10,Soda Can,3
2025-07-11,Soda Can,0
2025-07-12,Soda Can,0
2025-07-13,Soda Can,2
2025-07-14,Soda Can,0
2025-07-15,Soda Can,2
2025-07-16,Soda Can,0
2025-07-17,Soda Can,0
2025-07-18,Soda Can,2
2025-07-19,Soda Can,2
2025-07-20,Soda Can,4
2025-07-21,Soda Can,0
2025-07-22,Soda Can,3
2025-07-23,Soda Can,4
2025-07-24,Soda Can,1
2025-07-25,Soda Can,2
2025-07-26,Soda Can,2
2025-07-27,Soda Can,1
2025-07-28,Soda Can,0
2025-07-29,Soda Can,2
2025-07-30,Soda Can,4
2025-07-31,Soda Can,1
2025-08-01,Soda Can,3
2025-08-02,Soda Can,3
2025-08-03,Soda Can,0
2025-08-04,Soda Can,1
2025-08-05,Soda Can,1
2025-08-06,Soda Can,0
2025-08-07,Soda Can,3
2025-08-08,Soda Can,0
2025-08-09,Soda Can,0
2025-08-10,Soda Can,5
2025-08-11,Soda Can,6
2025-08-12,Soda Can,2
2025-08-13,Soda Can,2
2025-08-14,Soda Can,0
2025-08-15,Soda Can,1
2025-08-16,Soda Can,0
2025-08-17,Soda Can,1
2025-08-18,Soda Can,1
2025-08-19,Soda Can,0
2025-08-20,Soda Can,1
2025-08-21,Soda Can,2
2025-08-22,Soda Can,2
2025-08-23,Soda Can,0
2025-08-24,Soda Can,3
2025-08-25,Soda Can,2
2025-08-26,Soda Can,0
2025-08-27,Soda Can,2
2025-08-28,Soda Can,0
2025-08-29,Soda Can,1
2025-08-30,Soda Can,4
2025-08-31,Soda Can,0
2025-09-01,Soda Can,0
2025-09-02,Soda Can,0
2025-09-03,Soda Can,1
2025-09-04,Soda Can,2
2025-09-05,Soda Can,0
2025-09-06,Soda Can,0
2025-09-07,Soda Can,2
2025-09-08,Soda Can,0
2025-09-09,Soda Can,4
2025-09-10,Soda Can,0
2025-09-11,Soda Can,0
2025-09-12,Soda Can,1
2025-09-13,Soda Can,0
2025-09-14,Soda Can,0
2025-09-15,Soda Can,1
2025-09-16,Soda Can,0
2025-09-17,Soda Can,1
2025-09-18,Soda Can,3
2025-09-19,Soda Can,0
2025-09-20,Soda Can,4
2025-09-21,Soda Can,0
2025-09-22,Soda Can,2
2025-09-23,Soda Can,0
2025-09-24,Soda Can,2
2025-09-25,Soda Can,1
2025-09-26,Soda Can,0
2025-09-27,Soda Can,2
2025-09-28,Soda Can,1
2025-09-29,Soda Can,1
2025-09-30,Soda Can,0
2025-10-01,Soda Can,0
2025-10-02,Soda Can,3
2025-10-03,Soda Can,1
2025-10-04,Soda Can,2
2025-10-05,Soda Can,2
2025-10-06,Soda Can,0
2025-10-07,Soda Can,0
2025-10-08,Soda Can,0
2025-10-09,Soda Can,0
2025-10-10,Soda Can,0
2025-10-11,Soda Can,1
2025-10-12,Soda Can,2
2025-10-13,Soda Can,2
2025-10-14,Soda Can,0
2025-10-15,Soda Can,2
2025-10-16,Soda Can,2
2025-10-17,Soda Can,0
2025-10-18,Soda Can,0
2025-10-19,Soda Can,0
2025-10-20,Soda Can,0
2025-10-21,Soda Can,0
2025-10-22,Soda Can,0
2025-10-23,Soda Can,6
2025-10-24,Soda Can,2
2025-10-25,Soda Can,0
2025-10-26,Soda Can,2
2025-10-27,Soda Can,2
2025-10-28,Soda Can,2
2025-10-29,Soda Can,0
2025-10-30,Soda Can,2
2025-10-31,Soda Can,3
2025-11-01,Soda Can,0
2025-11-02,Soda Can,0
2025-11-03,Soda Can,2
2025-11-04,Soda Can,0
2025-11-05,Soda Can,3
2025-11-06,Soda Can,2
2025-11-07,Soda Can,1
2025-11-08,Soda Can,1
2025-11-09,Soda Can,1
2025-11-10,Soda Can,0
2025-11-11,Soda Can,2
2025-11-12,Soda Can,4
2025-11-13,Soda Can,3
2025-11-14,Soda Can,3
2025-11-15,Soda Can,0
2025-11-16,Soda Can,0
2025-11-17,Soda Can,3
2025-11-18,Soda Can,0
2025-11-19,Soda Can,4
2025-11-20,Soda Can,2
2025-11-21,Soda Can,2
2025-11-22,Soda Can,0
2025-11-23,Soda Can,0
2025-11-24,Soda Can,1
2025-11-25,Soda Can,1
2025-11-26,Soda Can,2
2025-11-27,Soda Can,0
2025-11-28,Soda Can,0
2025-11-29,Soda Can,1
2025-11-30,Soda Can,0
2025-12-01,Soda Can,4
2025-12-02,Soda Can,2
2025-12-03,Soda Can,3
2025-12-04,Soda Can,2
2025-12-05,Soda Can,0
2025-12-06,Soda Can,0
2025-12-07,Soda Can,0
2025-12-08,Soda Can,2
2025-12-09,Soda Can,1
2025-12-10,Soda Can,0
2025-12-11,Soda Can,1
2025-12-12,Soda Can,0
2025-12-13,Soda Can,1
2025-12-14,Soda Can,0
2025-12-15,Soda Can,0
2025-12-16,Soda Can,1
2025-12-17,Soda Can,0
2025-12-18,Soda Can,3
2025-12-19,Soda Can,4
2025-12-20,Soda Can,3
2025-12-21,Soda Can,2
2025-12-22,Soda Can,2
2025-12-23,Soda Can,2
2025-12-24,Soda Can,3
2025-12-25,Soda Can,0
2025-12-26,Soda Can,3
2025-12-27,Soda Can,3
2025-12-28,Soda Can,2
2025-12-29,Soda Can,0
2025-12-30,Soda Can,2
2025-12-31,Soda Can,2
2025-01-01,Chocolate Bar,33
2025-01-02,Chocolate Bar,31
2025-01-03,Chocolate Bar,19
2025-01-04,Chocolate Bar,28
2025-01-05,Chocolate Bar,18
2025-01-06,Chocolate Bar,18
2025-01-07,Chocolate Bar,23
2025-01-08,Chocolate Bar,16
2025-01-09,Chocolate Bar,9
2025-01-10,Chocolate Bar,7
2025-01-11,Chocolate Bar,11
2025-01-12,Chocolate Bar,12
2025-01-13,Chocolate Bar,10
2025-01-14,Chocolate Bar,10
2025-01-15,Chocolate Bar,7
2025-01-16,Chocolate Bar,7
2025-01-17,Chocolate Bar,2
2025-01-18,Chocolate Bar,4
2025-01-19,Chocolate Bar,3
2025-01-20,Chocolate Bar,5
2025-01-21,Chocolate Bar,3
2025-01-22,Chocolate Bar,5
2025-01-23,Chocolate Bar,1
2025-01-24,Chocolate Bar,1
2025-01-25,Chocolate Bar,2
2025-01-26,Chocolate Bar,6
2025-01-27,Chocolate Bar,4
2025-01-28,Chocolate Bar,0
2025-01-29,Chocolate Bar,0
2025-01-30,Chocolate Bar,1
2025-01-31,Chocolate Bar,3
2025-02-01,Chocolate Bar,5
2025-02-02,Chocolate Bar,1
2025-02-03,Chocolate Bar,0
2025-02-04,Chocolate Bar,1
2025-02-05,Chocolate Bar,0
2025-02-06,Chocolate Bar,1
2025-02-07,Chocolate Bar,0
2025-02-08,Chocolate Bar,1
2025-02-09,Chocolate Bar,0
2025-02-10,Chocolate Bar,1
2025-02-11,Chocolate Bar,2
2025-02-12,Chocolate Bar,0
2025-02-13,Chocolate Bar,0
2025-02-14,Chocolate Bar,0
2025-02-15,Chocolate Bar,2
2025-02-16,Chocolate Bar,0
2025-02-17,Chocolate Bar,0
2025-02-18,Chocolate Bar,0
2025-02-19,Chocolate Bar,1
2025-02-20,Chocolate Bar,2
2025-02-21,Chocolate Bar,2
2025-02-22,Chocolate Bar,0
2025-02-23,Chocolate Bar,0
2025-02-24,Chocolate Bar,0
2025-02-25,Chocolate Bar,0
2025-02-26,Chocolate Bar,0
2025-02-27,Chocolate Bar,4
2025-02-28,Chocolate Bar,1
2025-03-01,Chocolate Bar,3
2025-03-02,Chocolate Bar,3
2025-03-03,Chocolate Bar,4
2025-03-04,Chocolate Bar,3
2025-03-05,Chocolate Bar,2
2025-03-06,Chocolate Bar,0
2025-03-07,Chocolate Bar,2
2025-03-08,Chocolate Bar,2
2025-03-09,Chocolate Bar,1
2025-03-10,Chocolate Bar,1
2025-03-11,Chocolate Bar,1
2025-03-12,Chocolate Bar,0
2025-03-13,Chocolate Bar,0
2025-03-14,Chocolate Bar,2
2025-03-15,Chocolate Bar,0
2025-03-16,Chocolate Bar,1
2025-03-17,Chocolate Bar,0
2025-03-18,Chocolate Bar,0
2025-03-19,Chocolate Bar,1
2025-03-20,Chocolate Bar,0
2025-03-21,Chocolate Bar,2
2025-03-22,Chocolate Bar,1
2025-03-23,Chocolate Bar,0
2025-03-24,Chocolate Bar,2
2025-03-25,Chocolate Bar,1
2025-03-26,Chocolate Bar,0
2025-03-27,Chocolate Bar,2
2025-03-28,Chocolate Bar,0
2025-03-29,Chocolate Bar,2
2025-03-30,Chocolate Bar,3
2025-03-31,Chocolate Bar,0
2025-04-01,Chocolate Bar,0
2025-04-02,Chocolate Bar,0
2025-04-03,Chocolate Bar,0
2025-04-04,Chocolate Bar,0
2025-04-05,Chocolate Bar,0
2025-04-06,Chocolate Bar,2
2025-04-07,Chocolate Bar,0
2025-04-08,Chocolate Bar,1
2025-04-09,Chocolate Bar,0
2025-04-10,Chocolate Bar,2
2025-04-11,Chocolate Bar,0
2025-04-12,Chocolate Bar,0
2025-04-13,Chocolate Bar,3
2025-04-14,Chocolate Bar,0
2025-04-15,Chocolate Bar,3
2025-04-16,Chocolate Bar,0
2025-04-17,Chocolate Bar,1
2025-04-18,Chocolate Bar,0
2025-04-19,Chocolate Bar,1
2025-04-20,Chocolate Bar,2
2025-04-21,Chocolate Bar,2
2025-04-22,Chocolate Bar,0
2025-04-23,Chocolate Bar,0
2025-04-24,Chocolate Bar,0
2025-04-25,Chocolate Bar,1
2025-04-26,Chocolate Bar,1
2025-04-27,Chocolate Bar,3
2025-04-28,Chocolate Bar,2
2025-04-29,Chocolate Bar,0
2025-04-30,Chocolate Bar,1
2025-05-01,Chocolate Bar,0
2025-05-02,Chocolate Bar,2
2025-05-03,Chocolate Bar,0
2025-05-04,Chocolate Bar,1
2025-05-05,Chocolate Bar,0
2025-05-06,Chocolate Bar,2
2025-05-07,Chocolate Bar,0
2025-05-08,Chocolate Bar,2
2025-05-09,Chocolate Bar,2
2025-05-10,Chocolate Bar,0
2025-05-11,Chocolate Bar,3
2025-05-12,Chocolate Bar,4
2025-05-13,Chocolate Bar,2
2025-05-14,Chocolate Bar,0
2025-05-15,Chocolate Bar,0
2025-05-16,Chocolate Bar,0
2025-05-17,Chocolate Bar,0
2025-05-18,Chocolate Bar,4
2025-05-19,Chocolate Bar,2
2025-05-20,Chocolate Bar,0
2025-05-21,Chocolate Bar,2
2025-05-22,Chocolate Bar,0
2025-05-23,Chocolate Bar,1
2025-05-24,Chocolate Bar,2
2025-05-25,Chocolate Bar,1
2025-05-26,Chocolate Bar,0
2025-05-27,Chocolate Bar,0
2025-05-28,Chocolate Bar,0
2025-05-29,Chocolate Bar,1
2025-05-30,Chocolate Bar,1
2025-05-31,Chocolate Bar,2
2025-06-01,Chocolate Bar,0
2025-06-02,Chocolate Bar,0
2025-06-03,Chocolate Bar,0
2025-06-04,Chocolate Bar,4
2025-06-05,Chocolate Bar,5
2025-06-06,Chocolate Bar,0
2025-06-07,Chocolate Bar,4
2025-06-08,Chocolate Bar,1
2025-06-09,Chocolate Bar,0
2025-06-10,Chocolate Bar,4
2025-06-11,Chocolate Bar,2
2025-06-12,Chocolate Bar,0
2025-06-13,Chocolate Bar,2
2025-06-14,Chocolate Bar,2
2025-06-15,Chocolate Bar,0
2025-06-16,Chocolate Bar,0
2025-06-17,Chocolate Bar,1
2025-06-18,Chocolate Bar,0
2025-06-19,Chocolate Bar,0
2025-06-20,Chocolate Bar,0
2025-06-21,Chocolate Bar,1
2025-06-22,Chocolate Bar,2
2025-06-23,Chocolate Bar,1
2025-06-24,Chocolate Bar,2
2025-06-25,Chocolate Bar,4
2025-06-26,Chocolate Bar,0
2025-06-27,Chocolate Bar,0
2025-06-28,Chocolate Bar,0
2025-06-29,Chocolate Bar,0
2025-06-30,Chocolate Bar,3
2025-07-01,Chocolate Bar,2
2025-07-02,Chocolate Bar,2
2025-07-03,Chocolate Bar,0
2025-07-04,Chocolate Bar,2
2025-07-05,Chocolate Bar,0
2025-07-06,Chocolate Bar,3
2025-07-07,Chocolate Bar,0
2025-07-08,Chocolate Bar,0
2025-07-09,Chocolate Bar,3
2025-07-10,Chocolate Bar,0
2025-07-11,Chocolate Bar,0
2025-07-12,Chocolate Bar,2
2025-07-13,Chocolate Bar,0
2025-07-14,Chocolate Bar,2
2025-07-15,Chocolate Bar,4
2025-07-16,Chocolate Bar,1
2025-07-17,Chocolate Bar,4
2025-07-18,Chocolate Bar,1
2025-07-19,Chocolate Bar,0
2025-07-20,Chocolate Bar,2
2025-07-21,Chocolate Bar,0
2025-07-22,Chocolate Bar,0
2025-07-23,Chocolate Bar,2
2025-07-24,Chocolate Bar,0
2025-07-25,Chocolate Bar,4
2025-07-26,Chocolate Bar,0
2025-07-27,Chocolate Bar,0
2025-07-28,Chocolate Bar,1
2025-07-29,Chocolate Bar,3
2025-07-30,Chocolate Bar,1
2025-07-31,Chocolate Bar,0
2025-08-01,Chocolate Bar,0
2025-08-02,Chocolate Bar,0
2025-08-03,Chocolate Bar,0
2025-08-04,Chocolate Bar,1
2025-08-05,Chocolate Bar,2
2025-08-06,Chocolate Bar,1
2025-08-07,Chocolate Bar,1
2025-08-08,Chocolate Bar,4
2025-08-09,Chocolate Bar,1
2025-08-10,Chocolate Bar,0
2025-08-11,Chocolate Bar,3
2025-08-12,Chocolate Bar,0
2025-08-13,Chocolate Bar,1
2025-08-14,Chocolate Bar,1
2025-08-15,Chocolate Bar,0
2025-08-16,Chocolate Bar,0
2025-08-17,Chocolate Bar,0
2025-08-18,Chocolate Bar,0
2025-08-19,Chocolate Bar,2
2025-08-20,Chocolate Bar,2
2025-08-21,Chocolate Bar,3
2025-08-22,Chocolate Bar,2
2025-08-23,Chocolate Bar,0
2025-08-24,Chocolate Bar,1
2025-08-25,Chocolate Bar,1
2025-08-26,Chocolate Bar,0
2025-08-27,Chocolate Bar,0
2025-08-28,Chocolate Bar,0
2025-08-29,Chocolate Bar,1
2025-08-30,Chocolate Bar,1
2025-08-31,Chocolate Bar,1
2025-09-01,Chocolate Bar,0
2025-09-02,Chocolate Bar,3
2025-09-03,Chocolate Bar,0
2025-09-04,Chocolate Bar,1
2025-09-05,Chocolate Bar,2
2025-09-06,Chocolate Bar,3
2025-09-07,Chocolate Bar,0
2025-09-08,Chocolate Bar,1
2025-09-09,Chocolate Bar,0
2025-09-10,Chocolate Bar,2
2025-09-11,Chocolate Bar,4
2025-09-12,Chocolate Bar,0
2025-09-13,Chocolate Bar,2
2025-09-14,Chocolate Bar,0
2025-09-15,Chocolate Bar,1
2025-09-16,Chocolate Bar,1
2025-09-17,Chocolate Bar,1
2025-09-18,Chocolate Bar,1
2025-09-19,Chocolate Bar,0
2025-09-20,Chocolate Bar,0
2025-09-21,Chocolate Bar,3
2025-09-22,Chocolate Bar,6
2025-09-23,Chocolate Bar,2
2025-09-24,Chocolate Bar,0
2025-09-25,Chocolate Bar,2
2025-09-26,Chocolate Bar,0
2025-09-27,Chocolate Bar,1
2025-09-28,Chocolate Bar,0
2025-09-29,Chocolate Bar,0
2025-09-30,Chocolate Bar,2
2025-10-01,Chocolate Bar,0
2025-10-02,Chocolate Bar,0
2025-10-03,Chocolate Bar,1
2025-10-04,Chocolate Bar,1
2025-10-05,Chocolate Bar,2
2025-10-06,Chocolate Bar,1
2025-10-07,Chocolate Bar,0
2025-10-08,Chocolate Bar,0
2025-10-09,Chocolate Bar,0
2025-10-10,Chocolate Bar,3
2025-10-11,Chocolate Bar,1
2025-10-12,Chocolate Bar,2
2025-10-13,Chocolate Bar,0
2025-10-14,Chocolate Bar,3
2025-10-15,Chocolate Bar,2
2025-10-16,Chocolate Bar,1
2025-10-17,Chocolate Bar,1
2025-10-18,Chocolate Bar,0
2025-10-19,Chocolate Bar,1
2025-10-20,Chocolate Bar,0
2025-10-21,Chocolate Bar,0
2025-10-22,Chocolate Bar,0
2025-10-23,Chocolate Bar,1
2025-10-24,Chocolate Bar,3
2025-10-25,Chocolate Bar,0
2025-10-26,Chocolate Bar,0
2025-10-27,Chocolate Bar,0
2025-10-28,Chocolate Bar,2
2025-10-29,Chocolate Bar,0
2025-10-30,Chocolate Bar,0
2025-10-31,Chocolate Bar,1
2025-11-01,Chocolate Bar,3
2025-11-02,Chocolate Bar,2
2025-11-03,Chocolate Bar,0
2025-11-04,Chocolate Bar,4
