Date,Product_ID,Category,Region,Consumption_Units
2023-09-08,P0001,Electronics,East,25
2023-09-08,P0002,Furniture,North,299
2023-09-08,P0003,Clothing,West,132
2023-09-08,P0004,Clothing,East,25
2023-09-08,P0005,Toys,East,3
2023-09-08,P0006,Electronics,South,167
2023-09-08,P0007,Furniture,West,30
2023-09-08,P0008,Toys,South,73
2023-09-08,P0009,Furniture,West,32
2023-09-08,P0010,Electronics,East,247
2023-09-08,P0011,Clothing,West,284
2023-09-08,P0012,Groceries,East,99
2023-09-08,P0013,Groceries,South,108
2023-09-08,P0014,Electronics,East,226
2023-09-08,P0015,Furniture,East,14
2023-09-08,P0016,Electronics,North,31
2023-09-08,P0017,Electronics,West,103
2023-09-08,P0018,Toys,North,49
2023-09-08,P0019,Groceries,East,305
2023-09-08,P0020,Electronics,West,299
2023-09-08,P0001,Toys,South,85
2023-09-08,P0002,Electronics,South,53
2023-09-08,P0003,Furniture,South,144
2023-09-08,P0004,Groceries,East,38
2023-09-08,P0005,Electronics,West,264
2023-09-08,P0006,Groceries,West,104
2023-09-08,P0007,Furniture,South,94
2023-09-08,P0008,Groceries,East,103
2023-09-08,P0009,Groceries,East,347
2023-09-08,P0010,Groceries,South,167
2023-09-08,P0011,Toys,North,55
2023-09-08,P0012,Groceries,East,46
2023-09-08,P0013,Toys,North,96
2023-09-08,P0014,Clothing,East,39
2023-09-08,P0015,Clothing,North,177
2023-09-08,P0016,Electronics,North,14
2023-09-08,P0017,Groceries,North,21
2023-09-08,P0018,Toys,East,210
2023-09-08,P0019,Furniture,South,281
2023-09-08,P0020,Furniture,North,34
2023-09-08,P0001,Furniture,East,0
2023-09-08,P0002,Electronics,North,180
2023-09-08,P0003,Electronics,South,86
2023-09-08,P0004,Furniture,West,130
2023-09-08,P0005,Furniture,West,99
2023-09-08,P0006,Clothing,South,91
2023-09-08,P0007,Furniture,West,291
2023-09-08,P0008,Toys,South,400
2023-09-08,P0009,Groceries,West,60
2023-09-08,P0010,Furniture,South,61
2023-09-08,P0011,Electronics,South,5
2023-09-08,P0012,Electronics,South,8
2023-09-08,P0013,Furniture,South,71
2023-09-08,P0014,Furniture,East,50
2023-09-08,P0015,Clothing,East,91
2023-09-08,P0016,Furniture,East,79
2023-09-08,P0017,Groceries,East,251
2023-09-08,P0018,Clothing,East,171
2023-09-08,P0019,Clothing,South,8
2023-09-08,P0020,Clothing,East,271
2023-09-08,P0001,Toys,East,479
2023-09-08,P0002,Toys,East,2
2023-09-08,P0003,Toys,West,1
2023-09-08,P0004,Toys,East,265
2023-09-08,P0005,Electronics,North,104
2023-09-08,P0006,Groceries,North,327
2023-09-08,P0007,Groceries,East,208
2023-09-08,P0008,Electronics,East,186
2023-09-08,P0009,Furniture,West,18
2023-09-08,P0010,Clothing,North,105
2023-09-08,P0011,Clothing,North,205
2023-09-08,P0012,Clothing,East,50
2023-09-08,P0013,Clothing,East,50
2023-09-08,P0014,Toys,West,110
2023-09-08,P0015,Clothing,South,228
2023-09-08,P0016,Furniture,East,181
2023-09-08,P0017,Electronics,West,96
2023-09-08,P0018,Groceries,West,204
2023-09-08,P0019,Furniture,South,4
2023-09-08,P0020,Furniture,North,219
2023-09-08,P0001,Electronics,North,91
2023-09-08,P0002,Furniture,East,24
2023-09-08,P0003,Electronics,East,106
2023-09-08,P0004,Furniture,East,309
2023-09-08,P0005,Furniture,East,62
2023-09-08,P0006,Groceries,South,44
2023-09-08,P0007,Groceries,North,15
2023-09-08,P0008,Groceries,South,278
2023-09-08,P0009,Groceries,South,1
2023-09-08,P0010,Electronics,East,279
2023-09-08,P0011,Groceries,North,174
2023-09-08,P0012,Clothing,South,142
2023-09-08,P0013,Electronics,West,36
2023-09-08,P0014,Groceries,South,121
2023-09-08,P0015,Groceries,West,155
2023-09-08,P0016,Groceries,West,42
2023-09-08,P0017,Toys,West,89
2023-09-08,P0018,Toys,South,241
2023-09-08,P0019,Toys,West,15
2023-09-08,P0020,Clothing,South,22
2023-09-09,P0001,Groceries,West,105
2023-09-09,P0002,Toys,West,39
2023-09-09,P0003,Groceries,North,335
2023-09-09,P0004,Furniture,South,233
2023-09-09,P0005,Groceries,West,296
2023-09-09,P0006,Electronics,East,19
2023-09-09,P0007,Electronics,South,182
2023-09-09,P0008,Clothing,East,10
2023-09-09,P0009,Clothing,North,71
2023-09-09,P0010,Toys,South,131
2023-09-09,P0011,Toys,South,138
2023-09-09,P0012,Groceries,East,75
2023-09-09,P0013,Clothing,West,201
2023-09-09,P0014,Toys,East,347
2023-09-09,P0015,Toys,West,12
2023-09-09,P0016,Electronics,North,224
2023-09-09,P0017,Groceries,North,133
2023-09-09,P0018,Groceries,North,62
2023-09-09,P0019,Groceries,South,8
2023-09-09,P0020,Toys,West,23
2023-09-09,P0001,Groceries,East,51
2023-09-09,P0002,Groceries,South,44
2023-09-09,P0003,Toys,East,61
2023-09-09,P0004,Clothing,East,282
2023-09-09,P0005,Electronics,South,246
2023-09-09,P0006,Furniture,East,352
2023-09-09,P0007,Groceries,West,297
2023-09-09,P0008,Groceries,South,76
2023-09-09,P0009,Clothing,South,109
2023-09-09,P0010,Furniture,East,188
2023-09-09,P0011,Furniture,North,30
2023-09-09,P0012,Furniture,South,321
2023-09-09,P0013,Furniture,West,266
2023-09-09,P0014,Clothing,East,145
2023-09-09,P0015,Clothing,South,196
2023-09-09,P0016,Groceries,South,169
2023-09-09,P0017,Groceries,East,3
2023-09-09,P0018,Toys,North,49
2023-09-09,P0019,Furniture,South,35
2023-09-09,P0020,Toys,East,65
2023-09-09,P0001,Clothing,North,26
2023-09-09,P0002,Electronics,East,137
2023-09-09,P0003,Electronics,West,345
2023-09-09,P0004,Furniture,East,81
2023-09-09,P0005,Furniture,West,234
2023-09-09,P0006,Electronics,West,125
2023-09-09,P0007,Electronics,North,85
2023-09-09,P0008,Toys,South,20
2023-09-09,P0009,Groceries,South,488
2023-09-09,P0010,Electronics,South,351
2023-09-09,P0011,Toys,West,452
2023-09-09,P0012,Toys,East,169
2023-09-09,P0013,Electronics,South,280
2023-09-09,P0014,Groceries,West,169
2023-09-09,P0015,Toys,South,379
2023-09-09,P0016,Electronics,East,18
2023-09-09,P0017,Furniture,North,4
2023-09-09,P0018,Groceries,West,131
2023-09-09,P0019,Groceries,South,455
2023-09-09,P0020,Electronics,North,142
2023-09-09,P0001,Clothing,South,378
2023-09-09,P0002,Furniture,East,134
2023-09-09,P0003,Groceries,East,278
2023-09-09,P0004,Toys,North,16
2023-09-09,P0005,Clothing,East,10
2023-09-09,P0006,Furniture,North,23
2023-09-09,P0007,Clothing,North,8
2023-09-09,P0008,Furniture,South,69
2023-09-09,P0009,Electronics,South,22
2023-09-09,P0010,Groceries,South,99
2023-09-09,P0011,Groceries,South,187
2023-09-09,P0012,Toys,West,68
2023-09-09,P0013,Furniture,North,70
2023-09-09,P0014,Furniture,South,112
2023-09-09,P0015,Electronics,North,197
2023-09-09,P0016,Toys,East,125
2023-09-09,P0017,Furniture,North,9
2023-09-09,P0018,Electronics,North,28
2023-09-09,P0019,Clothing,West,185
2023-09-09,P0020,Toys,North,185
2023-09-09,P0001,Clothing,West,32
2023-09-09,P0002,Clothing,South,300
2023-09-09,P0003,Toys,South,131
2023-09-09,P0004,Furniture,North,194
2023-09-09,P0005,Electronics,West,30
2023-09-09,P0006,Clothing,North,23
2023-09-09,P0007,Furniture,North,10
2023-09-09,P0008,Groceries,South,18
2023-09-09,P0009,Clothing,North,181
2023-09-09,P0010,Clothing,West,233
2023-09-09,P0011,Clothing,West,66
2023-09-09,P0012,Clothing,West,120
2023-09-09,P0013,Groceries,South,108
2023-09-09,P0014,Clothing,East,23
2023-09-09,P0015,Electronics,North,32
2023-09-09,P0016,Groceries,North,157
2023-09-09,P0017,Electronics,West,215
2023-09-09,P0018,Toys,North,141
2023-09-09,P0019,Furniture,South,58
2023-09-09,P0020,Clothing,South,81
2023-09-10,P0001,Toys,East,96
2023-09-10,P0002,Electronics,South,24
2023-09-10,P0003,Toys,West,8
2023-09-10,P0004,Furniture,South,288
2023-09-10,P0005,Electronics,North,161
2023-09-10,P0006,Clothing,East,15
2023-09-10,P0007,Toys,East,5
2023-09-10,P0008,Toys,East,9
2023-09-10,P0009,Groceries,West,274
2023-09-10,P0010,Toys,West,357
2023-09-10,P0011,Electronics,North,133
2023-09-10,P0012,Electronics,East,266
2023-09-10,P0013,Furniture,West,131
2023-09-10,P0014,Furniture,South,90
2023-09-10,P0015,Clothing,West,78
2023-09-10,P0016,Electronics,West,254
2023-09-10,P0017,Groceries,East,56
2023-09-10,P0018,Furniture,West,198
2023-09-10,P0019,Clothing,North,73
2023-09-10,P0020,Clothing,West,8
2023-09-10,P0001,Toys,West,75
2023-09-10,P0002,Electronics,North,47
2023-09-10,P0003,Groceries,West,284
2023-09-10,P0004,Clothing,South,235
2023-09-10,P0005,Toys,West,74
2023-09-10,P0006,Toys,West,98
2023-09-10,P0007,Furniture,South,211
2023-09-10,P0008,Electronics,East,65
2023-09-10,P0009,Toys,South,19
2023-09-10,P0010,Toys,South,70
2023-09-10,P0011,Electronics,North,143
2023-09-10,P0012,Toys,West,385
2023-09-10,P0013,Toys,South,80
2023-09-10,P0014,Toys,North,49
2023-09-10,P0015,Furniture,South,282
2023-09-10,P0016,Electronics,North,452
2023-09-10,P0017,Clothing,East,236
2023-09-10,P0018,Furniture,West,170
2023-09-10,P0019,Toys,North,179
2023-09-10,P0020,Groceries,South,84
2023-09-10,P0001,Furniture,West,231
2023-09-10,P0002,Furniture,North,70
2023-09-10,P0003,Groceries,North,47
2023-09-10,P0004,Groceries,South,41
2023-09-10,P0005,Toys,East,285
2023-09-10,P0006,Furniture,West,344
2023-09-10,P0007,Toys,North,22
2023-09-10,P0008,Toys,North,9
2023-09-10,P0009,Toys,West,145
2023-09-10,P0010,Toys,South,10
2023-09-10,P0011,Toys,North,121
2023-09-10,P0012,Clothing,North,414
2023-09-10,P0013,Electronics,West,29
2023-09-10,P0014,Furniture,South,118
2023-09-10,P0015,Groceries,East,45
2023-09-10,P0016,Groceries,West,105
2023-09-10,P0017,Toys,West,281
2023-09-10,P0018,Clothing,South,177
2023-09-10,P0019,Clothing,South,119
2023-09-10,P0020,Furniture,South,55
2023-09-10,P0001,Groceries,West,156
2023-09-10,P0002,Electronics,North,168
2023-09-10,P0003,Clothing,South,132
2023-09-10,P0004,Clothing,West,129
2023-09-10,P0005,Toys,East,24
2023-09-10,P0006,Furniture,North,45
2023-09-10,P0007,Toys,East,290
2023-09-10,P0008,Clothing,South,105
2023-09-10,P0009,Electronics,South,24
2023-09-10,P0010,Clothing,South,82
2023-09-10,P0011,Toys,East,136
2023-09-10,P0012,Clothing,South,389
2023-09-10,P0013,Electronics,East,25
2023-09-10,P0014,Groceries,North,46
2023-09-10,P0015,Electronics,West,45
2023-09-10,P0016,Furniture,West,212
2023-09-10,P0017,Groceries,North,69
2023-09-10,P0018,Furniture,East,58
2023-09-10,P0019,Clothing,South,194
2023-09-10,P0020,Toys,East,281
2023-09-10,P0001,Groceries,South,235
2023-09-10,P0002,Clothing,East,48
2023-09-10,P0003,Electronics,South,182
2023-09-10,P0004,Furniture,West,17
2023-09-10,P0005,Clothing,South,195
2023-09-10,P0006,Furniture,North,168
2023-09-10,P0007,Furniture,East,62
2023-09-10,P0008,Electronics,North,61
2023-09-10,P0009,Clothing,North,138
2023-09-10,P0010,Electronics,South,143
2023-09-10,P0011,Groceries,East,176
2023-09-10,P0012,Furniture,South,259
2023-09-10,P0013,Toys,South,264
2023-09-10,P0014,Toys,South,78
2023-09-10,P0015,Furniture,East,339
2023-09-10,P0016,Toys,West,159
2023-09-10,P0017,Electronics,East,167
2023-09-10,P0018,Toys,South,61
2023-09-10,P0019,Clothing,East,48
2023-09-10,P0020,Furniture,North,72
2023-09-11,P0001,Toys,East,46
2023-09-11,P0002,Groceries,South,215
2023-09-11,P0003,Furniture,South,80
2023-09-11,P0004,Furniture,South,4
2023-09-11,P0005,Toys,East,116
2023-09-11,P0006,Groceries,East,134
2023-09-11,P0007,Groceries,West,107
2023-09-11,P0008,Furniture,North,149
2023-09-11,P0009,Electronics,East,89
2023-09-11,P0010,Groceries,South,349
2023-09-11,P0011,Electronics,South,137
2023-09-11,P0012,Groceries,North,77
2023-09-11,P0013,Toys,West,44
2023-09-11,P0014,Furniture,West,193
2023-09-11,P0015,Toys,South,16
2023-09-11,P0016,Furniture,South,24
2023-09-11,P0017,Groceries,East,268
2023-09-11,P0018,Groceries,West,12
2023-09-11,P0019,Toys,North,114
2023-09-11,P0020,Furniture,South,308
2023-09-11,P0001,Groceries,North,48
2023-09-11,P0002,Toys,West,55
2023-09-11,P0003,Toys,North,329
2023-09-11,P0004,Toys,South,112
2023-09-11,P0005,Groceries,North,51
2023-09-11,P0006,Electronics,East,36
2023-09-11,P0007,Toys,North,307
2023-09-11,P0008,Toys,North,255
2023-09-11,P0009,Electronics,North,125
2023-09-11,P0010,Groceries,West,37
2023-09-11,P0011,Clothing,South,88
2023-09-11,P0012,Groceries,South,145
2023-09-11,P0013,Clothing,South,6
2023-09-11,P0014,Toys,East,84
2023-09-11,P0015,Furniture,North,106
2023-09-11,P0016,Clothing,West,409
2023-09-11,P0017,Electronics,West,312
2023-09-11,P0018,Groceries,West,10
2023-09-11,P0019,Furniture,East,249
2023-09-11,P0020,Electronics,East,58
2023-09-11,P0001,Furniture,West,141
2023-09-11,P0002,Toys,South,214
2023-09-11,P0003,Groceries,West,19
2023-09-11,P0004,Toys,South,31
2023-09-11,P0005,Toys,East,163
2023-09-11,P0006,Groceries,North,213
2023-09-11,P0007,Clothing,East,69
2023-09-11,P0008,Toys,East,206
2023-09-11,P0009,Furniture,North,131
2023-09-11,P0010,Clothing,West,101
2023-09-11,P0011,Groceries,East,51
2023-09-11,P0012,Toys,North,275
2023-09-11,P0013,Furniture,East,76
2023-09-11,P0014,Groceries,South,16
2023-09-11,P0015,Furniture,East,18
2023-09-11,P0016,Furniture,East,214
2023-09-11,P0017,Electronics,South,56
2023-09-11,P0018,Toys,North,17
2023-09-11,P0019,Electronics,West,64
2023-09-11,P0020,Furniture,East,3
2023-09-11,P0001,Toys,South,204
2023-09-11,P0002,Electronics,West,17
2023-09-11,P0003,Electronics,West,235
2023-09-11,P0004,Groceries,East,37
2023-09-11,P0005,Furniture,East,55
2023-09-11,P0006,Furniture,North,382
2023-09-11,P0007,Toys,South,156
2023-09-11,P0008,Clothing,South,334
2023-09-11,P0009,Groceries,East,39
2023-09-11,P0010,Furniture,South,200
2023-09-11,P0011,Clothing,East,354
2023-09-11,P0012,Clothing,North,113
2023-09-11,P0013,Groceries,West,159
2023-09-11,P0014,Clothing,West,214
2023-09-11,P0015,Groceries,West,287
2023-09-11,P0016,Toys,North,108
2023-09-11,P0017,Electronics,South,77
2023-09-11,P0018,Groceries,North,94
2023-09-11,P0019,Furniture,South,43
2023-09-11,P0020,Clothing,East,19
2023-09-11,P0001,Clothing,East,312
2023-09-11,P0002,Furniture,North,152
2023-09-11,P0003,Groceries,West,90
2023-09-11,P0004,Groceries,North,181
2023-09-11,P0005,Furniture,West,92
2023-09-11,P0006,Groceries,East,144
2023-09-11,P0007,Furniture,North,30
2023-09-11,P0008,Clothing,North,221
2023-09-11,P0009,Toys,North,26
2023-09-11,P0010,Toys,West,233
2023-09-11,P0011,Groceries,North,286
2023-09-11,P0012,Electronics,South,122
2023-09-11,P0013,Electronics,North,59
2023-09-11,P0014,Electronics,North,336
2023-09-11,P0015,Toys,North,183
2023-09-11,P0016,Furniture,East,375
2023-09-11,P0017,Toys,West,63
2023-09-11,P0018,Groceries,East,130
2023-09-11,P0019,Furniture,West,19
2023-09-11,P0020,Electronics,East,135
2023-09-12,P0001,Toys,South,10
2023-09-12,P0002,Toys,West,216
2023-09-12,P0003,Groceries,North,63
2023-09-12,P0004,Clothing,North,146
2023-09-12,P0005,Furniture,West,150
2023-09-12,P0006,Groceries,North,264
2023-09-12,P0007,Furniture,West,99
2023-09-12,P0008,Toys,North,32
2023-09-12,P0009,Groceries,North,338
2023-09-12,P0010,Toys,East,31
2023-09-12,P0011,Toys,West,259
2023-09-12,P0012,Toys,South,12
2023-09-12,P0013,Furniture,East,105
2023-09-12,P0014,Clothing,South,124
2023-09-12,P0015,Groceries,North,242
2023-09-12,P0016,Toys,South,325
2023-09-12,P0017,Electronics,West,129
2023-09-12,P0018,Clothing,West,267
2023-09-12,P0019,Electronics,East,116
2023-09-12,P0020,Electronics,South,37
2023-09-12,P0001,Clothing,West,280
2023-09-12,P0002,Toys,South,41
2023-09-12,P0003,Toys,North,86
2023-09-12,P0004,Furniture,East,58
2023-09-12,P0005,Clothing,North,12
2023-09-12,P0006,Clothing,South,54
2023-09-12,P0007,Groceries,West,70
2023-09-12,P0008,Furniture,East,72
2023-09-12,P0009,Clothing,East,174
2023-09-12,P0010,Electronics,South,460
2023-09-12,P0011,Electronics,West,17
2023-09-12,P0012,Furniture,West,15
2023-09-12,P0013,Toys,West,70
2023-09-12,P0014,Clothing,North,101
2023-09-12,P0015,Clothing,North,55
2023-09-12,P0016,Groceries,West,285
2023-09-12,P0017,Toys,South,60
2023-09-12,P0018,Electronics,South,182
2023-09-12,P0019,Toys,South,17
2023-09-12,P0020,Groceries,North,74
2023-09-12,P0001,Toys,West,4
2023-09-12,P0002,Clothing,East,142
2023-09-12,P0003,Groceries,North,43
2023-09-12,P0004,Groceries,East,118
2023-09-12,P0005,Furniture,North,19
2023-09-12,P0006,Toys,North,29
2023-09-12,P0007,Furniture,West,258
2023-09-12,P0008,Toys,South,251
2023-09-12,P0009,Clothing,East,353
2023-09-12,P0010,Furniture,West,286
2023-09-12,P0011,Clothing,North,411
2023-09-12,P0012,Electronics,South,210
2023-09-12,P0013,Groceries,North,280
2023-09-12,P0014,Electronics,West,289
2023-09-12,P0015,Groceries,East,218
2023-09-12,P0016,Toys,North,36
2023-09-12,P0017,Toys,South,200
2023-09-12,P0018,Groceries,South,231
2023-09-12,P0019,Toys,North,58
2023-09-12,P0020,Furniture,North,185
2023-09-12,P0001,Electronics,East,261
2023-09-12,P0002,Clothing,North,1
2023-09-12,P0003,Toys,East,63
2023-09-12,P0004,Clothing,West,147
2023-09-12,P0005,Clothing,West,57
2023-09-12,P0006,Electronics,West,196
2023-09-12,P0007,Groceries,North,121
2023-09-12,P0008,Electronics,West,148
2023-09-12,P0009,Toys,North,4
2023-09-12,P0010,Furniture,South,9
2023-09-12,P0011,Toys,West,26
2023-09-12,P0012,Electronics,West,153
2023-09-12,P0013,Electronics,West,325
2023-09-12,P0014,Clothing,North,245
2023-09-12,P0015,Groceries,North,66
2023-09-12,P0016,Clothing,East,155
2023-09-12,P0017,Groceries,North,130
2023-09-12,P0018,Groceries,North,92
2023-09-12,P0019,Groceries,West,54
2023-09-12,P0020,Electronics,North,174
2023-09-12,P0001,Clothing,West,383
2023-09-12,P0002,Clothing,West,366
2023-09-12,P0003,Clothing,North,19
2023-09-12,P0004,Groceries,East,343
2023-09-12,P0005,Toys,West,159
2023-09-12,P0006,Clothing,West,33
2023-09-12,P0007,Groceries,South,216
2023-09-12,P0008,Toys,North,318
2023-09-12,P0009,Clothing,West,28
2023-09-12,P0010,Clothing,West,241
2023-09-12,P0011,Clothing,North,182
2023-09-12,P0012,Clothing,North,77
2023-09-12,P0013,Toys,South,78
2023-09-12,P0014,Clothing,West,60
2023-09-12,P0015,Electronics,East,323
2023-09-12,P0016,Toys,South,124
2023-09-12,P0017,Groceries,West,45
2023-09-12,P0018,Clothing,South,216
2023-09-12,P0019,Toys,East,32
2023-09-12,P0020,Clothing,North,30
2023-09-13,P0001,Toys,North,93
2023-09-13,P0002,Toys,South,1
2023-09-13,P0003,Groceries,East,323
2023-09-13,P0004,Clothing,North,218
2023-09-13,P0005,Electronics,South,175
2023-09-13,P0006,Groceries,South,48
2023-09-13,P0007,Clothing,South,140
2023-09-13,P0008,Electronics,South,40
2023-09-13,P0009,Groceries,West,102
2023-09-13,P0010,Electronics,South,183
2023-09-13,P0011,Clothing,North,204
2023-09-13,P0012,Toys,South,92
2023-09-13,P0013,Clothing,South,210
2023-09-13,P0014,Electronics,East,20
2023-09-13,P0015,Toys,East,402
2023-09-13,P0016,Clothing,East,438
2023-09-13,P0017,Electronics,East,60
2023-09-13,P0018,Furniture,North,162
2023-09-13,P0019,Groceries,East,291
2023-09-13,P0020,Clothing,West,75
2023-09-13,P0001,Toys,West,210
2023-09-13,P0002,Clothing,South,195
2023-09-13,P0003,Electronics,East,33
2023-09-13,P0004,Groceries,East,296
2023-09-13,P0005,Electronics,North,24
2023-09-13,P0006,Toys,South,101
2023-09-13,P0007,Clothing,West,1
2023-09-13,P0008,Furniture,East,55
2023-09-13,P0009,Groceries,East,9
2023-09-13,P0010,Furniture,West,210
2023-09-13,P0011,Toys,West,178
2023-09-13,P0012,Clothing,North,62
2023-09-13,P0013,Clothing,North,13
2023-09-13,P0014,Groceries,East,283
2023-09-13,P0015,Toys,North,1
2023-09-13,P0016,Clothing,North,39
2023-09-13,P0017,Clothing,East,40
2023-09-13,P0018,Furniture,South,89
2023-09-13,P0019,Toys,East,128
2023-09-13,P0020,Furniture,North,463
2023-09-13,P0001,Electronics,South,183
2023-09-13,P0002,Furniture,West,172
2023-09-13,P0003,Electronics,South,62
2023-09-13,P0004,Electronics,South,43
2023-09-13,P0005,Groceries,South,250
2023-09-13,P0006,Toys,North,33
2023-09-13,P0007,Electronics,East,41
2023-09-13,P0008,Furniture,South,151
2023-09-13,P0009,Electronics,East,116
2023-09-13,P0010,Toys,West,192
2023-09-13,P0011,Electronics,North,43
2023-09-13,P0012,Groceries,West,20
2023-09-13,P0013,Clothing,South,347
2023-09-13,P0014,Clothing,North,184
2023-09-13,P0015,Clothing,South,46
2023-09-13,P0016,Electronics,South,61
2023-09-13,P0017,Clothing,North,223
2023-09-13,P0018,Electronics,East,339
2023-09-13,P0019,Clothing,West,108
2023-09-13,P0020,Groceries,East,379
2023-09-13,P0001,Furniture,North,168
2023-09-13,P0002,Groceries,North,232
2023-09-13,P0003,Groceries,East,59
2023-09-13,P0004,Toys,North,327
2023-09-13,P0005,Clothing,North,161
2023-09-13,P0006,Clothing,East,67
2023-09-13,P0007,Toys,North,51
2023-09-13,P0008,Toys,West,52
2023-09-13,P0009,Furniture,South,220
2023-09-13,P0010,Furniture,North,25
2023-09-13,P0011,Toys,East,6
2023-09-13,P0012,Groceries,South,68
2023-09-13,P0013,Toys,West,18
2023-09-13,P0014,Clothing,East,65
2023-09-13,P0015,Groceries,West,68
2023-09-13,P0016,Clothing,East,435
2023-09-13,P0017,Toys,North,13
2023-09-13,P0018,Electronics,West,214
2023-09-13,P0019,Furniture,West,175
2023-09-13,P0020,Toys,South,291
2023-09-13,P0001,Electronics,South,193
2023-09-13,P0002,Toys,South,33
2023-09-13,P0003,Groceries,West,220
2023-09-13,P0004,Groceries,North,293
2023-09-13,P0005,Clothing,North,324
2023-09-13,P0006,Clothing,East,207
2023-09-13,P0007,Electronics,West,57
2023-09-13,P0008,Toys,West,335
2023-09-13,P0009,Furniture,South,92
2023-09-13,P0010,Electronics,East,35
2023-09-13,P0011,Toys,West,59
2023-09-13,P0012,Electronics,East,63
2023-09-13,P0013,Toys,West,194
2023-09-13,P0014,Toys,East,20
2023-09-13,P0015,Toys,East,157
2023-09-13,P0016,Electronics,East,103
2023-09-13,P0017,Electronics,South,158
2023-09-13,P0018,Toys,South,117
2023-09-13,P0019,Toys,South,326
2023-09-13,P0020,Toys,South,46
2023-09-14,P0001,Furniture,East,34
2023-09-14,P0002,Clothing,South,98
2023-09-14,P0003,Electronics,West,102
2023-09-14,P0004,Groceries,East,222
2023-09-14,P0005,Clothing,East,50
2023-09-14,P0006,Clothing,West,136
2023-09-14,P0007,Toys,North,38
2023-09-14,P0008,Furniture,North,70
2023-09-14,P0009,Furniture,South,44
2023-09-14,P0010,Toys,North,148
2023-09-14,P0011,Furniture,North,392
2023-09-14,P0012,Clothing,South,73
2023-09-14,P0013,Groceries,West,64
2023-09-14,P0014,Clothing,East,43
2023-09-14,P0015,Toys,West,150
2023-09-14,P0016,Electronics,West,250
2023-09-14,P0017,Groceries,South,57
2023-09-14,P0018,Electronics,East,109
2023-09-14,P0019,Electronics,East,312
2023-09-14,P0020,Clothing,West,234
2023-09-14,P0001,Furniture,West,97
2023-09-14,P0002,Electronics,West,347
2023-09-14,P0003,Furniture,East,338
2023-09-14,P0004,Electronics,North,31
2023-09-14,P0005,Furniture,East,51
2023-09-14,P0006,Clothing,East,97
2023-09-14,P0007,Toys,West,44
2023-09-14,P0008,Furniture,South,79
2023-09-14,P0009,Clothing,North,14
2023-09-14,P0010,Furniture,East,165
2023-09-14,P0011,Toys,West,404
2023-09-14,P0012,Clothing,West,5
2023-09-14,P0013,Groceries,West,51
2023-09-14,P0014,Furniture,North,198
2023-09-14,P0015,Electronics,North,133
2023-09-14,P0016,Groceries,East,248
2023-09-14,P0017,Groceries,North,164
2023-09-14,P0018,Groceries,West,226
2023-09-14,P0019,Toys,West,134
2023-09-14,P0020,Clothing,West,29
2023-09-14,P0001,Toys,North,229
2023-09-14,P0002,Electronics,North,155
2023-09-14,P0003,Toys,South,381
2023-09-14,P0004,Furniture,South,241
2023-09-14,P0005,Furniture,North,63
2023-09-14,P0006,Clothing,West,42
2023-09-14,P0007,Furniture,West,10
2023-09-14,P0008,Toys,East,63
2023-09-14,P0009,Clothing,North,10
2023-09-14,P0010,Furniture,East,35
2023-09-14,P0011,Electronics,North,116
2023-09-14,P0012,Electronics,South,21
2023-09-14,P0013,Toys,East,268
2023-09-14,P0014,Toys,North,126
2023-09-14,P0015,Clothing,West,197
2023-09-14,P0016,Furniture,West,17
2023-09-14,P0017,Electronics,North,58
2023-09-14,P0018,Furniture,East,18
2023-09-14,P0019,Groceries,South,16
2023-09-14,P0020,Clothing,West,165
2023-09-14,P0001,Clothing,West,324
2023-09-14,P0002,Furniture,North,112
2023-09-14,P0003,Furniture,West,36
2023-09-14,P0004,Toys,South,86
2023-09-14,P0005,Furniture,North,96
2023-09-14,P0006,Electronics,South,271
2023-09-14,P0007,Groceries,East,359
2023-09-14,P0008,Toys,East,253
2023-09-14,P0009,Furniture,North,6
2023-09-14,P0010,Electronics,East,82
2023-09-14,P0011,Furniture,North,102
2023-09-14,P0012,Groceries,North,134
2023-09-14,P0013,Furniture,North,30
2023-09-14,P0014,Furniture,East,232
2023-09-14,P0015,Groceries,East,68
2023-09-14,P0016,Clothing,East,121
2023-09-14,P0017,Toys,West,66
2023-09-14,P0018,Furniture,West,49
2023-09-14,P0019,Groceries,East,201
2023-09-14,P0020,Furniture,South,280
2023-09-14,P0001,Groceries,South,228
2023-09-14,P0002,Clothing,West,58
2023-09-14,P0003,Toys,West,200
2023-09-14,P0004,Groceries,South,102
2023-09-14,P0005,Clothing,West,5
2023-09-14,P0006,Clothing,North,414
2023-09-14,P0007,Electronics,West,48
2023-09-14,P0008,Toys,South,289
2023-09-14,P0009,Electronics,East,162
2023-09-14,P0010,Furniture,North,93
2023-09-14,P0011,Furniture,West,124
2023-09-14,P0012,Toys,East,10
2023-09-14,P0013,Toys,South,188
2023-09-14,P0014,Clothing,West,446
2023-09-14,P0015,Toys,North,152
2023-09-14,P0016,Groceries,West,5
2023-09-14,P0017,Clothing,East,2
2023-09-14,P0018,Electronics,East,47
2023-09-14,P0019,Groceries,West,42
2023-09-14,P0020,Electronics,West,338
2023-09-15,P0001,Groceries,West,18
2023-09-15,P0002,Electronics,South,33
2023-09-15,P0003,Toys,North,343
2023-09-15,P0004,Furniture,West,98
2023-09-15,P0005,Clothing,South,152
2023-09-15,P0006,Clothing,South,160
